RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,CVProtests,CVProtestTexts,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,ConsequentialityText,Education,Income,Understanding,FreeText,participant_id,scenario_1_choice,scenario_2_choice,scenario_3_choice,scenario_4_choice,scenario_1_alt1_x1,scenario_2_alt1_x1,scenario_3_alt1_x1,scenario_4_alt1_x1,scenario_1_alt1_x2,scenario_2_alt1_x2,scenario_3_alt1_x2,scenario_4_alt1_x2,scenario_1_alt1_x3,scenario_2_alt1_x3,scenario_3_alt1_x3,scenario_4_alt1_x3,scenario_1_alt2_x1,scenario_2_alt2_x1,scenario_3_alt2_x1,scenario_4_alt2_x1,scenario_1_alt2_x2,scenario_2_alt2_x2,scenario_3_alt2_x2,scenario_4_alt2_x2,scenario_1_alt2_x3,scenario_2_alt2_x3,scenario_3_alt2_x3,scenario_4_alt2_x3,scenario_1_alt3_x1,scenario_2_alt3_x1,scenario_3_alt3_x1,scenario_4_alt3_x1,scenario_1_alt3_x2,scenario_2_alt3_x2,scenario_3_alt3_x2,scenario_4_alt3_x2,scenario_1_alt3_x3,scenario_2_alt3_x3,scenario_3_alt3_x3,scenario_4_alt3_x3,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy
384,8,Anonymised,400.849,2,Anonymised,1,4,4,4,1,-1,1,0,600,3,£10.00,1,,,Anonymised,11,7,9,6,8,9,9,3,3,1,0,1,Anonymised,5,2250,10,Anonymised,384,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,10,1,27000,4,2.5,6.25,17,8,9,9,0,8,2.49676025917927,1,-0.000370438974415772,9,-1,5,0.899920015996801,0.899920015996801,6.25,1,1,Male,1,0
356,8,Anonymised,586.691,3,Anonymised,1,4,4,2,4,4,1,0,400,7,£50.00,1,,,Anonymised,11,7,11,8,8,10,11,3,3,1,1,0,Anonymised,4,1750,10,Anonymised,356,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,21000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00238379135527625,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Male,1,0
377,8,Anonymised,490.602,4,Anonymised,1,-1,1,3,1,1,2,4,100,9,£70.00,2,,4,Anonymised,9,2,6,1,6,9,11,3,3,0,0,0,Anonymised,4,1750,10,Anonymised,377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,70,1,21000,3,1.5,2.25,0,0,4,6,-2,4,2.49676025917927,1,-0.0033389012655146,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,0,Male,1,0
328,8,Anonymised,838.366,2,Anonymised,1,-2,0,3,-1,-1,2,4,500,9,£70.00,2,,1,Anonymised,10,9,9,9,6,7,9,4,4,1,0,0,Anonymised,4,5000,9,Anonymised,328,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,70,1,60000,3,1.5,2.25,1,-2,3,5,-3,3,2.49676025917927,0,-0.00116734775200678,3,-3,3,0.5,0.3000399920016,2.25,1,0,Male,1,0
439,8,Anonymised,172.436,3,Anonymised,1,1,2,1,-1,-1,2,4,500,4,£20.00,1,,,Anonymised,7,8,7,6,7,8,8,4,3,0,1,1,Anonymised,2,1250,7,Anonymised,439,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,20,1,15000,1,0,0,9,3,6,7,1,3,2.49676025917927,2,-0.00133422301313661,2,2,0,0.6999600079984,0.5999800039992,0,1,0,Male,1,0
341,8,Anonymised,730.641,4,Anonymised,1,5,2,2,2,2,1,0,100,4,£20.00,1,,,Anonymised,11,11,11,9,11,11,11,3,3,0,1,0,Anonymised,5,1750,10,Anonymised,341,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,20,1,21000,2,0.5,0.25,0,7,10,7,0,4,2.49676025917927,2,-0.000952834755271854,3,1,1,0.6999600079984,0.999900019996001,0.25,1,1,Male,1,0
368,8,Anonymised,542.196,4,Anonymised,1,3,2,3,1,4,1,0,0,6,£40.00,,1,,Anonymised,11,9,11,9,11,11,11,4,2,1,0,1,Anonymised,5,3500,8,Anonymised,368,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,40,1,42000,3,1.5,2.25,2.5,5,8,7,-1,5,2.49676025917927,0,-0.000952834755271854,5,-1,3,0.6999600079984,0.799940011997601,2.25,0,1,Male,1,0
361,8,Anonymised,568.401,1,Anonymised,1,1,1,4,-2,5,1,0,0,2,£5.00,,1,,Anonymised,10,10,8,8,3,6,8,4,3,1,0,1,Anonymised,4,2500,9,Anonymised,361,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,5,1,30000,4,2.5,6.25,12.5,2,6,6,-3,5,2.49676025917927,2,-0.00016668055709894,6,-4,5,0.5999800039992,0.5999800039992,6.25,0,0,Male,1,0
402,8,Anonymised,364.996,1,Anonymised,1,2,1,4,1,1,1,0,0,4,£20.00,,1,,Anonymised,8,2,9,7,4,4,4,3,3,1,0,0,Anonymised,5,3500,6,Anonymised,402,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,20,1,42000,4,2.5,6.25,0,3,7,6,-3,5,2.49676025917927,-5,-0.000476303890881419,6,-4,5,0.5999800039992,0.6999600079984,6.25,0,1,Male,1,0
364,8,Anonymised,556.535,3,Anonymised,1,2,4,2,4,4,2,4,500,1,£1.00,1,,,Anonymised,11,10,11,8,10,10,9,3,3,0,1,1,Anonymised,4,2250,10,Anonymised,364,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,1,1,27000,2,0.5,0.25,0,6,7,9,2,6,2.49676025917927,2,-3.70377229250494e-05,5,3,1,0.899920015996801,0.6999600079984,0.25,1,0,Male,1,0
387,8,Anonymised,445.273,1,Anonymised,1,4,3,2,2,2,1,0,300,8,£60.00,1,,,Anonymised,11,9,9,8,9,9,10,4,3,1,1,1,Anonymised,5,3500,10,Anonymised,387,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,60,1,42000,2,0.5,0.25,1,7,9,8,1,5,2.49676025917927,1,-0.00142959280959443,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0
342,8,Anonymised,745.198,4,Anonymised,1,1,0,3,0,2,2,4,200,5,£30.00,1,,,Anonymised,9,6,10,7,10,8,7,3,3,0,0,1,Anonymised,2,750,9,Anonymised,342,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,30,1,9000,3,1.5,2.25,2,1,6,5,-3,3,2.49676025917927,-1,-0.0033389012655146,3,-3,3,0.5,0.5999800039992,2.25,1,0,Male,1,0
390,8,Anonymised,442.796,5,Anonymised,1,2,2,2,2,4,1,0,400,7,£50.00,1,,,Anonymised,9,8,9,5,7,9,10,4,3,0,0,1,Anonymised,3,4500,8,Anonymised,390,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,54000,2,0.5,0.25,2,4,7,7,0,4,2.49676025917927,3,-0.000926354860130677,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Male,1,0
420,8,Anonymised,287.164,1,Anonymised,1,5,5,3,3,5,1,0,0,10,£80.00,,1,,Anonymised,11,8,11,7,9,11,11,3,3,0,0,1,Anonymised,4,2500,9,Anonymised,420,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,80,1,30000,3,1.5,2.25,2,10,10,10,2,8,2.49676025917927,1,-0.00267022855587892,8,2,3,0.999900019996001,0.999900019996001,2.25,0,0,Male,1,0
405,8,Anonymised,377.879,2,Anonymised,1,4,4,2,-1,5,1,0,400,5,£30.00,1,,,Anonymised,11,8,10,10,10,11,11,5,3,1,1,1,Anonymised,5,3500,10,Anonymised,405,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,30,1,42000,2,0.5,0.25,13,8,9,9,2,6,2.49676025917927,-2,-0.00071454093786876,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Male,1,0
418,8,Anonymised,305.315,3,Anonymised,1,2,0,2,1,0,2,4,500,1,£1.00,1,,,Anonymised,9,7,9,8,7,8,8,4,4,0,0,1,Anonymised,5,5000,7,Anonymised,418,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,1,1,60000,2,0.5,0.25,0.5,2,7,5,-2,2,2.49676025917927,-1,-1.66668055570969e-05,1,-1,1,0.5,0.6999600079984,0.25,1,1,Male,1,0
438,8,Anonymised,223.008,2,Anonymised,1,2,3,2,3,3,2,4,300,8,£60.00,1,,,Anonymised,8,10,9,8,9,9,8,4,4,0,0,1,Anonymised,5,3500,10,Anonymised,438,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,42000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0
417,8,Anonymised,317.456,3,Anonymised,1,2,3,2,2,1,1,0,300,1,£1.00,1,,,Anonymised,9,6,8,7,8,9,11,3,3,1,1,0,Anonymised,3,3500,10,Anonymised,417,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,1,1,42000,2,0.5,0.25,2.5,5,7,8,1,5,2.49676025917927,-1,-2.38098072607483e-05,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Male,1,0
338,8,Anonymised,786.047,4,Anonymised,1,4,4,2,5,5,1,0,600,2,£5.00,1,,,Anonymised,11,11,11,11,11,11,11,5,5,0,1,1,Anonymised,4,2500,10,Anonymised,338,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,5,1,30000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.00016668055709894,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Male,1,0
400,8,Anonymised,437.834,2,Anonymised,1,1,1,3,0,0,1,0,800,6,£40.00,1,,,Anonymised,9,7,8,6,8,8,8,3,3,1,0,0,Anonymised,5,4500,10,Anonymised,400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,40,1,54000,3,1.5,2.25,1,2,6,6,-2,4,2.49676025917927,1,-0.000741015224719219,4,-2,3,0.5999800039992,0.5999800039992,2.25,1,1,Male,1,0
348,8,Anonymised,710.414,1,Anonymised,3,2,1,2,1,1,2,4,300,1,£1.00,1,,,Anonymised,6,9,7,8,9,8,6,4,3,1,0,1,Anonymised,5,1750,7,Anonymised,348,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,3,1,1,1,21000,2,0.5,0.25,0,3,7,6,-1,3,2.49676025917927,1,-4.76201814419167e-05,2,0,1,0.5999800039992,0.6999600079984,0.25,1,1,Female,0,1
388,8,Anonymised,470.18,5,Anonymised,1,2,3,2,2,2,1,0,0,10,£80.00,,1,,Anonymised,10,8,8,7,9,9,9,3,3,0,1,1,Anonymised,4,1750,8,Anonymised,388,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,80,1,21000,2,0.5,0.25,1,5,7,8,1,5,2.49676025917927,1,-0.00381679852670085,4,2,1,0.799940011997601,0.6999600079984,0.25,0,0,Male,1,0
426,8,Anonymised,307.069,2,Anonymised,1,3,3,2,2,3,2,4,200,6,£40.00,2,,1,Anonymised,9,8,8,8,7,7,9,5,5,0,0,1,Anonymised,2,250,8,Anonymised,426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,40,1,3000,2,0.5,0.25,0.5,6,8,8,1,5,2.49676025917927,0,-0.0134230203321407,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0
429,8,Anonymised,313.777,5,Anonymised,1,2,3,2,3,3,2,4,600,5,£30.00,1,,,Anonymised,9,9,9,9,10,10,10,4,3,0,0,1,Anonymised,3,4500,10,Anonymised,429,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,30,1,54000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,0,-0.000555709933722933,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Male,1,0
443,8,Anonymised,235.754,2,Anonymised,1,4,3,3,2,5,1,0,200,7,£50.00,1,,,Anonymised,11,8,10,8,9,9,9,5,4,1,0,1,Anonymised,3,2250,10,Anonymised,443,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,27000,3,1.5,2.25,2.5,7,9,8,0,6,2.49676025917927,0,-0.00185356864932294,6,0,3,0.799940011997601,0.899920015996801,2.25,1,0,Male,1,0
432,8,Anonymised,312.822,3,Anonymised,1,3,3,3,3,3,2,4,100,9,£70.00,2,,1,Anonymised,11,8,11,8,11,11,11,3,3,0,0,1,Anonymised,5,250,10,Anonymised,432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,70,1,3000,3,1.5,2.25,0,6,8,8,0,6,2.49676025917927,0,-0.0236098656391337,6,0,3,0.799940011997601,0.799940011997601,2.25,1,1,Male,1,0
311,8,Anonymised,1078.185,3,Anonymised,1,0,1,4,1,1,2,4,700,7,£50.00,1,,,Anonymised,11,4,9,6,8,9,9,3,3,1,1,1,Anonymised,4,2750,9,Anonymised,311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,50,1,33000,4,2.5,6.25,0,1,5,6,-3,5,2.49676025917927,-2,-0.00151630051796396,6,-4,5,0.5999800039992,0.5,6.25,1,0,Female,0,0
434,8,Anonymised,304.75,3,Anonymised,1,5,5,2,5,4,2,4,200,4,£20.00,2,,1,Anonymised,11,11,11,11,11,11,11,5,5,1,1,1,Anonymised,5,2750,10,Anonymised,434,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,20,1,33000,2,0.5,0.25,0.5,10,10,10,3,7,2.49676025917927,0,-0.000606244335027396,6,4,1,0.999900019996001,0.999900019996001,0.25,1,1,Male,1,0
427,8,Anonymised,349.816,4,Anonymised,1,1,0,2,0,1,1,0,0,3,£10.00,,1,,Anonymised,5,1,8,7,10,9,8,3,3,0,0,0,Anonymised,5,3500,6,Anonymised,427,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,10,1,42000,2,0.5,0.25,0.5,1,6,5,-2,2,2.49676025917927,-6,-0.000238123587266419,1,-1,1,0.5,0.5999800039992,0.25,0,1,Male,1,0
415,8,Anonymised,411.625,1,Anonymised,1,3,2,2,1,4,1,0,300,2,£5.00,1,,,Anonymised,10,7,10,5,10,10,10,5,4,1,1,1,Anonymised,5,1750,10,Anonymised,415,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,5,1,21000,2,0.5,0.25,2.5,5,8,7,0,4,2.49676025917927,2,-0.000238123587266419,3,1,1,0.6999600079984,0.799940011997601,0.25,1,1,Male,1,0
440,8,Anonymised,306.21,3,Anonymised,1,1,2,2,0,3,1,0,500,6,£40.00,1,,,Anonymised,10,9,9,8,7,8,9,4,3,0,1,0,Anonymised,5,3500,10,Anonymised,440,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,40,1,42000,2,0.5,0.25,2.5,3,6,7,0,4,2.49676025917927,1,-0.000952834755271854,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Male,1,0
398,8,Anonymised,521.367,5,Anonymised,1,3,3,3,2,4,1,0,300,7,£50.00,1,,,Anonymised,11,11,10,10,10,10,10,3,3,0,0,0,Anonymised,5,250,9,Anonymised,398,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,3000,3,1.5,2.25,1,6,8,8,0,6,2.49676025917927,1,-0.0168071183163813,6,0,3,0.799940011997601,0.799940011997601,2.25,1,1,Male,1,0
431,8,Anonymised,379.251,4,Anonymised,1,4,3,2,4,4,1,0,500,5,£30.00,1,,,Anonymised,10,6,10,6,10,10,10,3,3,1,0,1,Anonymised,4,2250,10,Anonymised,431,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,30,1,27000,2,0.5,0.25,1,7,9,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Male,1,0
395,8,Anonymised,555.5,4,Anonymised,1,3,5,2,4,3,2,4,300,2,£5.00,1,,,Anonymised,11,7,11,8,8,9,11,4,5,0,1,1,Anonymised,5,3500,9,Anonymised,395,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,5,1,42000,2,0.5,0.25,2.5,8,8,10,3,7,2.49676025917927,-1,-0.000119054705777819,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Male,1,0
441,8,Anonymised,329.42,2,Anonymised,1,-2,1,3,-2,-2,1,0,1000,10,£80.00,2,,2,Anonymised,5,4,4,4,6,6,8,3,3,1,0,0,Anonymised,2,2250,7,Anonymised,441,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,80,1,27000,3,1.5,2.25,9,-1,3,6,-2,4,2.49676025917927,0,-0.002967361227802,4,-2,3,0.5999800039992,0.3000399920016,2.25,1,0,Male,1,0
257,8,Anonymised,1344.973,2,Anonymised,1,2,1,3,5,3,2,4,300,5,£30.00,2,,1,Anonymised,11,10,10,9,11,11,11,3,3,0,0,1,Anonymised,2,750,8,Anonymised,257,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,0,30,1,9000,3,1.5,2.25,10,3,7,6,-2,4,2.49676025917927,1,-0.0033389012655146,4,-2,3,0.5999800039992,0.6999600079984,2.25,1,0,Female,0,0
399,8,Anonymised,562.778,1,Anonymised,2,4,3,3,-2,5,2,4,200,9,£70.00,2,,1,Anonymised,11,10,11,11,11,11,11,5,4,1,0,1,Anonymised,5,2750,10,Anonymised,399,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,70,1,33000,3,1.5,2.25,14.5,7,9,8,0,6,2.49676025917927,-1,-0.00212346507820728,6,0,3,0.799940011997601,0.899920015996801,2.25,1,1,Male,1,1
419,8,Anonymised,441.303,2,Anonymised,1,2,2,2,1,1,2,4,0,1,£1.00,,1,,Anonymised,11,11,11,8,9,10,11,3,3,0,0,1,Anonymised,5,1250,10,Anonymised,419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,1,1,15000,2,0.5,0.25,1,4,7,7,0,4,2.49676025917927,3,-6.66688889876519e-05,3,1,1,0.6999600079984,0.6999600079984,0.25,0,1,Male,1,0
435,8,Anonymised,400.903,2,Anonymised,2,3,2,3,1,1,2,4,600,6,£40.00,1,,,Anonymised,11,8,8,4,9,10,11,5,3,1,1,1,Anonymised,5,1750,8,Anonymised,435,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,40,1,21000,3,1.5,2.25,1,5,8,7,-1,5,2.49676025917927,4,-0.00190657827058153,5,-1,3,0.6999600079984,0.799940011997601,2.25,1,1,Male,1,1
430,8,Anonymised,429.422,2,Anonymised,1,3,4,2,3,5,2,4,200,10,£80.00,2,,1,Anonymised,9,7,9,7,10,10,10,5,4,1,1,0,Anonymised,5,2750,10,Anonymised,430,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,80,1,33000,2,0.5,0.25,1,7,8,9,2,6,2.49676025917927,0,-0.00242718565761119,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Male,1,0
411,8,Anonymised,508.675,4,Anonymised,1,2,1,2,1,2,1,0,0,8,£60.00,,2,2,Anonymised,7,6,9,7,10,10,10,4,5,0,0,1,Anonymised,4,1750,10,Anonymised,411,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,60,1,21000,2,0.5,0.25,0.5,3,7,6,-1,3,2.49676025917927,-1,-0.00286123228103224,2,0,1,0.5999800039992,0.6999600079984,0.25,0,0,Male,1,0
408,8,Anonymised,516.377,3,Anonymised,1,4,3,3,3,3,1,0,100,7,£50.00,1,,,Anonymised,5,9,7,9,6,7,5,4,3,1,1,1,Anonymised,5,1250,5,Anonymised,408,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,15000,3,1.5,2.25,0,7,9,8,0,6,2.49676025917927,0,-0.0033389012655146,6,0,3,0.799940011997601,0.899920015996801,2.25,1,1,Male,1,0
386,8,Anonymised,658.223,3,Anonymised,1,2,3,2,2,1,2,4,400,9,£70.00,1,,,Anonymised,10,9,10,9,7,10,11,4,4,0,0,1,Anonymised,4,4500,9,Anonymised,386,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,70,1,54000,2,0.5,0.25,2.5,5,7,8,1,5,2.49676025917927,0,-0.00129713721513879,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Male,1,0
446,8,Anonymised,223.391,3,Anonymised,1,3,5,2,5,5,2,4,0,9,£70.00,,1,,Anonymised,11,11,11,11,11,11,11,3,3,1,0,0,Anonymised,5,5000,10,Anonymised,446,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,2,1,70,1,60000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.00116734775200678,6,4,1,0.999900019996001,0.799940011997601,0.25,0,1,Female,0,0
436,8,Anonymised,410.312,2,Anonymised,1,1,2,2,1,3,2,4,400,3,£10.00,1,,,Anonymised,8,3,9,6,9,10,11,3,3,1,1,0,Anonymised,5,3500,6,Anonymised,436,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,10,1,42000,2,0.5,0.25,1,3,6,7,0,4,2.49676025917927,-3,-0.000238123587266419,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Male,1,0
437,8,Anonymised,410.621,4,Anonymised,1,2,2,3,2,5,1,0,600,3,£10.00,2,,4,Anonymised,7,1,7,1,3,5,7,3,3,1,0,0,Anonymised,5,5000,10,Anonymised,437,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,10,1,60000,3,1.5,2.25,4.5,4,7,7,-1,5,2.49676025917927,0,-0.00016668055709894,5,-1,3,0.6999600079984,0.6999600079984,2.25,1,1,Male,1,0
442,8,Anonymised,408.69,1,Anonymised,1,4,2,1,1,5,2,4,200,2,£5.00,1,,,Anonymised,11,8,9,8,10,11,11,3,3,1,1,1,Anonymised,3,2750,10,Anonymised,442,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,5,1,33000,1,0,0,5,6,9,7,1,3,2.49676025917927,0,-0.000151526631095262,2,2,0,0.6999600079984,0.899920015996801,0,1,0,Male,1,0
