RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,block,design_offset,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C,AgeDummy,AdjustedMEC,VarianceChange
261,8,Anonymised,407.958,3,Anonymised,1,4,5,2,5,5,300,7,£50.00,2,0,2,4,11,10,11,10,11,11,11,3,3,0,1,0,5,750,10,261,0,0,50,1,9000,2,0.5,0.25,0,9,9,10,3,7,2.49676025917927,0,-0.00557104504945536,6,4,1,0.999900019996001,0.899920015996801,0.25,1,1,Male,1,0,2,2,1,1,1,898,225,0,0,0,5,90,2.5,10,10,0.5,1,0.94995500449955,2
261,8,Anonymised,407.958,3,Anonymised,1,4,5,2,5,5,300,7,£50.00,2,0,2,4,11,10,11,10,11,11,11,3,3,0,1,0,5,750,10,261,0,0,50,1,9000,2,0.5,0.25,0,9,9,10,3,7,2.49676025917927,0,-0.00557104504945536,6,4,1,0.999900019996001,0.899920015996801,0.25,1,1,Male,1,0,3,3,1,1,1,899,225,0,0,0,50,90,2.5,5,40,1,1,0.94995500449955,2
261,8,Anonymised,407.958,3,Anonymised,1,4,5,2,5,5,300,7,£50.00,2,0,2,4,11,10,11,10,11,11,11,3,3,0,1,0,5,750,10,261,0,0,50,1,9000,2,0.5,0.25,0,9,9,10,3,7,2.49676025917927,0,-0.00557104504945536,6,4,1,0.999900019996001,0.899920015996801,0.25,1,1,Male,1,0,4,3,1,1,1,900,225,0,0,0,50,40,2.5,10,90,5,1,0.94995500449955,2
266,8,Anonymised,404.218,4,Anonymised,1,4,0,2,0,0,200,3,£10.00,2,0,1,0,7,7,9,7,9,9,9,3,3,0,0,1,3,1750,8,266,0,0,10,1,21000,2,0.5,0.25,0,4,9,5,-2,2,2.49676025917927,0,-0.000476303890881419,1,-1,1,0.5,0.899920015996801,0.25,1,0,Male,1,0,1,1,1,1,1,901,226,0,0,0,5,10,1,10,90,2.5,1,0.6999800019998,2
266,8,Anonymised,404.218,4,Anonymised,1,4,0,2,0,0,200,3,£10.00,2,0,1,0,7,7,9,7,9,9,9,3,3,0,0,1,3,1750,8,266,0,0,10,1,21000,2,0.5,0.25,0,4,9,5,-2,2,2.49676025917927,0,-0.000476303890881419,1,-1,1,0.5,0.899920015996801,0.25,1,0,Male,1,0,2,1,1,1,1,902,226,0,0,0,10,40,5,50,10,0.5,1,0.6999800019998,2
266,8,Anonymised,404.218,4,Anonymised,1,4,0,2,0,0,200,3,£10.00,2,0,1,0,7,7,9,7,9,9,9,3,3,0,0,1,3,1750,8,266,0,0,10,1,21000,2,0.5,0.25,0,4,9,5,-2,2,2.49676025917927,0,-0.000476303890881419,1,-1,1,0.5,0.899920015996801,0.25,1,0,Male,1,0,3,1,1,1,1,903,226,0,0,0,50,40,1,5,10,0.5,1,0.6999800019998,2
266,8,Anonymised,404.218,4,Anonymised,1,4,0,2,0,0,200,3,£10.00,2,0,1,0,7,7,9,7,9,9,9,3,3,0,0,1,3,1750,8,266,0,0,10,1,21000,2,0.5,0.25,0,4,9,5,-2,2,2.49676025917927,0,-0.000476303890881419,1,-1,1,0.5,0.899920015996801,0.25,1,0,Male,1,0,4,2,1,1,1,904,226,0,0,0,10,10,0.5,50,40,1,1,0.6999800019998,2
157,7,Anonymised,892.983,2,Anonymised,1,3,3,2,3,3,300,8,£60.00,1,0,2,4,9,7,9,7,9,9,9,3,3,0,0,0,4,4500,10,157,0,1,60,1,54000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0,1,3,1,1,1,905,227,0,0,0,50,10,1,5,40,5,0,0.7999700029997,2
157,7,Anonymised,892.983,2,Anonymised,1,3,3,2,3,3,300,8,£60.00,1,0,2,4,9,7,9,7,9,9,9,3,3,0,0,0,4,4500,10,157,0,1,60,1,54000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0,2,2,1,1,1,906,227,0,0,0,5,90,2.5,10,10,0.5,0,0.7999700029997,2
157,7,Anonymised,892.983,2,Anonymised,1,3,3,2,3,3,300,8,£60.00,1,0,2,4,9,7,9,7,9,9,9,3,3,0,0,0,4,4500,10,157,0,1,60,1,54000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0,3,3,1,1,1,907,227,0,0,0,50,90,2.5,5,40,1,0,0.7999700029997,2
157,7,Anonymised,892.983,2,Anonymised,1,3,3,2,3,3,300,8,£60.00,1,0,2,4,9,7,9,7,9,9,9,3,3,0,0,0,4,4500,10,157,0,1,60,1,54000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0,4,3,1,1,1,908,227,0,0,0,50,40,2.5,10,90,5,0,0.7999700029997,2
303,8,Anonymised,298.499,1,Anonymised,1,5,4,2,2,5,0,7,£50.00,0,1,2,4,11,11,11,11,11,11,11,3,3,1,0,1,4,2500,9,303,1,1,50,1,30000,2,0.5,0.25,2.5,9,10,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.999900019996001,0.25,0,0,Female,0,0,1,3,1,1,1,909,228,0,0,0,50,10,1,5,40,5,0,0.94995500449955,2
303,8,Anonymised,298.499,1,Anonymised,1,5,4,2,2,5,0,7,£50.00,0,1,2,4,11,11,11,11,11,11,11,3,3,1,0,1,4,2500,9,303,1,1,50,1,30000,2,0.5,0.25,2.5,9,10,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.999900019996001,0.25,0,0,Female,0,0,2,2,1,1,1,910,228,0,0,0,5,90,2.5,10,10,0.5,0,0.94995500449955,2
303,8,Anonymised,298.499,1,Anonymised,1,5,4,2,2,5,0,7,£50.00,0,1,2,4,11,11,11,11,11,11,11,3,3,1,0,1,4,2500,9,303,1,1,50,1,30000,2,0.5,0.25,2.5,9,10,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.999900019996001,0.25,0,0,Female,0,0,3,3,1,1,1,911,228,0,0,0,50,90,2.5,5,40,1,0,0.94995500449955,2
303,8,Anonymised,298.499,1,Anonymised,1,5,4,2,2,5,0,7,£50.00,0,1,2,4,11,11,11,11,11,11,11,3,3,1,0,1,4,2500,9,303,1,1,50,1,30000,2,0.5,0.25,2.5,9,10,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.999900019996001,0.25,0,0,Female,0,0,4,3,1,1,1,912,228,0,0,0,50,40,2.5,10,90,5,0,0.94995500449955,2
215,7,Anonymised,751.872,4,Anonymised,3,2,3,4,1,2,800,2,£5.00,1,0,2,4,8,1,9,1,7,6,6,3,3,0,0,0,5,3500,9,215,0,1,5,1,42000,4,2.5,6.25,2.5,5,7,8,-1,7,2.49676025917927,0,-0.000119054705777819,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,1,Male,1,1,1,1,1,1,1,913,229,0,0,0,50,10,1,5,40,5,1,0.74997500249975,10
215,7,Anonymised,751.872,4,Anonymised,3,2,3,4,1,2,800,2,£5.00,1,0,2,4,8,1,9,1,7,6,6,3,3,0,0,0,5,3500,9,215,0,1,5,1,42000,4,2.5,6.25,2.5,5,7,8,-1,7,2.49676025917927,0,-0.000119054705777819,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,1,Male,1,1,2,1,1,1,1,914,229,0,0,0,5,90,2.5,10,10,0.5,1,0.74997500249975,10
215,7,Anonymised,751.872,4,Anonymised,3,2,3,4,1,2,800,2,£5.00,1,0,2,4,8,1,9,1,7,6,6,3,3,0,0,0,5,3500,9,215,0,1,5,1,42000,4,2.5,6.25,2.5,5,7,8,-1,7,2.49676025917927,0,-0.000119054705777819,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,1,Male,1,1,3,3,1,1,1,915,229,0,0,0,50,90,2.5,5,40,1,1,0.74997500249975,10
215,7,Anonymised,751.872,4,Anonymised,3,2,3,4,1,2,800,2,£5.00,1,0,2,4,8,1,9,1,7,6,6,3,3,0,0,0,5,3500,9,215,0,1,5,1,42000,4,2.5,6.25,2.5,5,7,8,-1,7,2.49676025917927,0,-0.000119054705777819,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,1,Male,1,1,4,1,1,1,1,916,229,0,0,0,50,40,2.5,10,90,5,1,0.74997500249975,10
296,8,Anonymised,344.632,4,Anonymised,1,3,5,2,5,5,800,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,3,4,1,0,1,5,4500,10,296,1,1,40,1,54000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,1,3,1,1,1,917,230,0,0,0,5,10,1,10,90,2.5,1,0.8999600039996,2
296,8,Anonymised,344.632,4,Anonymised,1,3,5,2,5,5,800,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,3,4,1,0,1,5,4500,10,296,1,1,40,1,54000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,2,2,1,1,1,918,230,0,0,0,10,40,5,50,10,0.5,1,0.8999600039996,2
296,8,Anonymised,344.632,4,Anonymised,1,3,5,2,5,5,800,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,3,4,1,0,1,5,4500,10,296,1,1,40,1,54000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,3,3,1,1,1,919,230,0,0,0,50,40,1,5,10,0.5,1,0.8999600039996,2
296,8,Anonymised,344.632,4,Anonymised,1,3,5,2,5,5,800,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,3,4,1,0,1,5,4500,10,296,1,1,40,1,54000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,4,2,1,1,1,920,230,0,0,0,10,10,0.5,50,40,1,1,0.8999600039996,2
272,8,Anonymised,416.387,1,Anonymised,1,-2,3,2,1,2,600,10,£80.00,2,0,1,0,9,7,9,7,8,9,9,3,3,0,1,1,5,1750,10,272,1,0,80,1,21000,2,0.5,0.25,2.5,1,3,8,1,5,2.49676025917927,0,-0.00381679852670085,4,2,1,0.799940011997601,0.3000399920016,0.25,1,1,Female,0,0,1,2,1,1,1,921,231,0,0,0,5,10,1,10,90,2.5,0,0.54999500049995,2
272,8,Anonymised,416.387,1,Anonymised,1,-2,3,2,1,2,600,10,£80.00,2,0,1,0,9,7,9,7,8,9,9,3,3,0,1,1,5,1750,10,272,1,0,80,1,21000,2,0.5,0.25,2.5,1,3,8,1,5,2.49676025917927,0,-0.00381679852670085,4,2,1,0.799940011997601,0.3000399920016,0.25,1,1,Female,0,0,2,1,1,1,1,922,231,0,0,0,10,40,5,50,10,0.5,0,0.54999500049995,2
272,8,Anonymised,416.387,1,Anonymised,1,-2,3,2,1,2,600,10,£80.00,2,0,1,0,9,7,9,7,8,9,9,3,3,0,1,1,5,1750,10,272,1,0,80,1,21000,2,0.5,0.25,2.5,1,3,8,1,5,2.49676025917927,0,-0.00381679852670085,4,2,1,0.799940011997601,0.3000399920016,0.25,1,1,Female,0,0,3,3,1,1,1,923,231,0,0,0,50,40,1,5,10,0.5,0,0.54999500049995,2
272,8,Anonymised,416.387,1,Anonymised,1,-2,3,2,1,2,600,10,£80.00,2,0,1,0,9,7,9,7,8,9,9,3,3,0,1,1,5,1750,10,272,1,0,80,1,21000,2,0.5,0.25,2.5,1,3,8,1,5,2.49676025917927,0,-0.00381679852670085,4,2,1,0.799940011997601,0.3000399920016,0.25,1,1,Female,0,0,4,2,1,1,1,924,231,0,0,0,10,10,0.5,50,40,1,0,0.54999500049995,2
320,8,Anonymised,257.841,3,Anonymised,1,0,0,4,0,5,0,1,£1.00,0,2,1,0,11,4,6,2,6,6,6,3,3,0,1,0,5,5000,10,320,0,0,1,1,60000,4,2.5,6.25,12.5,0,5,5,-4,4,2.49676025917927,2,-1.66668055570969e-05,5,-5,5,0.5,0.5,6.25,0,1,Male,1,0,1,1,1,1,1,925,232,0,0,0,5,10,1,10,90,2.5,1,0.5,10
320,8,Anonymised,257.841,3,Anonymised,1,0,0,4,0,5,0,1,£1.00,0,2,1,0,11,4,6,2,6,6,6,3,3,0,1,0,5,5000,10,320,0,0,1,1,60000,4,2.5,6.25,12.5,0,5,5,-4,4,2.49676025917927,2,-1.66668055570969e-05,5,-5,5,0.5,0.5,6.25,0,1,Male,1,0,2,1,1,1,1,926,232,0,0,0,10,40,5,50,10,0.5,1,0.5,10
320,8,Anonymised,257.841,3,Anonymised,1,0,0,4,0,5,0,1,£1.00,0,2,1,0,11,4,6,2,6,6,6,3,3,0,1,0,5,5000,10,320,0,0,1,1,60000,4,2.5,6.25,12.5,0,5,5,-4,4,2.49676025917927,2,-1.66668055570969e-05,5,-5,5,0.5,0.5,6.25,0,1,Male,1,0,3,1,1,1,1,927,232,0,0,0,50,40,1,5,10,0.5,1,0.5,10
320,8,Anonymised,257.841,3,Anonymised,1,0,0,4,0,5,0,1,£1.00,0,2,1,0,11,4,6,2,6,6,6,3,3,0,1,0,5,5000,10,320,0,0,1,1,60000,4,2.5,6.25,12.5,0,5,5,-4,4,2.49676025917927,2,-1.66668055570969e-05,5,-5,5,0.5,0.5,6.25,0,1,Male,1,0,4,1,1,1,1,928,232,0,0,0,10,10,0.5,50,40,1,1,0.5,10
291,8,Anonymised,362.475,1,Anonymised,1,3,0,3,-4,0,1000,7,£50.00,1,0,2,4,10,6,8,9,7,7,11,3,3,1,0,0,4,2750,8,291,0,1,50,1,33000,3,1.5,2.25,8,3,8,5,-3,3,2.49676025917927,-3,-0.00151630051796396,3,-3,3,0.5,0.799940011997601,2.25,1,0,Male,1,0,1,2,1,1,1,929,233,0,0,0,50,10,1,5,40,5,0,0.64998500149985,6
291,8,Anonymised,362.475,1,Anonymised,1,3,0,3,-4,0,1000,7,£50.00,1,0,2,4,10,6,8,9,7,7,11,3,3,1,0,0,4,2750,8,291,0,1,50,1,33000,3,1.5,2.25,8,3,8,5,-3,3,2.49676025917927,-3,-0.00151630051796396,3,-3,3,0.5,0.799940011997601,2.25,1,0,Male,1,0,2,3,1,1,1,930,233,0,0,0,5,90,2.5,10,10,0.5,0,0.64998500149985,6
291,8,Anonymised,362.475,1,Anonymised,1,3,0,3,-4,0,1000,7,£50.00,1,0,2,4,10,6,8,9,7,7,11,3,3,1,0,0,4,2750,8,291,0,1,50,1,33000,3,1.5,2.25,8,3,8,5,-3,3,2.49676025917927,-3,-0.00151630051796396,3,-3,3,0.5,0.799940011997601,2.25,1,0,Male,1,0,3,1,1,1,1,931,233,0,0,0,50,90,2.5,5,40,1,0,0.64998500149985,6
291,8,Anonymised,362.475,1,Anonymised,1,3,0,3,-4,0,1000,7,£50.00,1,0,2,4,10,6,8,9,7,7,11,3,3,1,0,0,4,2750,8,291,0,1,50,1,33000,3,1.5,2.25,8,3,8,5,-3,3,2.49676025917927,-3,-0.00151630051796396,3,-3,3,0.5,0.799940011997601,2.25,1,0,Male,1,0,4,2,1,1,1,932,233,0,0,0,50,40,2.5,10,90,5,0,0.64998500149985,6
269,8,Anonymised,430.809,2,Anonymised,1,3,3,2,-1,4,700,2,£5.00,1,0,2,4,10,8,10,9,7,9,10,4,3,1,0,1,5,4500,8,269,0,1,5,1,54000,2,0.5,0.25,8.5,6,8,8,1,5,2.49676025917927,-1,-9.25968795513747e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,1,3,1,1,1,933,234,0,0,0,50,10,1,5,40,5,0,0.7999700029997,2
269,8,Anonymised,430.809,2,Anonymised,1,3,3,2,-1,4,700,2,£5.00,1,0,2,4,10,8,10,9,7,9,10,4,3,1,0,1,5,4500,8,269,0,1,5,1,54000,2,0.5,0.25,8.5,6,8,8,1,5,2.49676025917927,-1,-9.25968795513747e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,2,2,1,1,1,934,234,0,0,0,5,90,2.5,10,10,0.5,0,0.7999700029997,2
269,8,Anonymised,430.809,2,Anonymised,1,3,3,2,-1,4,700,2,£5.00,1,0,2,4,10,8,10,9,7,9,10,4,3,1,0,1,5,4500,8,269,0,1,5,1,54000,2,0.5,0.25,8.5,6,8,8,1,5,2.49676025917927,-1,-9.25968795513747e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,3,3,1,1,1,935,234,0,0,0,50,90,2.5,5,40,1,0,0.7999700029997,2
269,8,Anonymised,430.809,2,Anonymised,1,3,3,2,-1,4,700,2,£5.00,1,0,2,4,10,8,10,9,7,9,10,4,3,1,0,1,5,4500,8,269,0,1,5,1,54000,2,0.5,0.25,8.5,6,8,8,1,5,2.49676025917927,-1,-9.25968795513747e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,4,3,1,1,1,936,234,0,0,0,50,40,2.5,10,90,5,0,0.7999700029997,2
241,8,Anonymised,674.785,4,Anonymised,1,4,4,3,3,3,0,3,£10.00,0,1,1,0,11,11,11,11,11,11,11,3,3,0,1,1,2,750,10,241,0,1,10,1,9000,3,1.5,2.25,1,8,9,9,1,7,2.49676025917927,0,-0.00111172885269043,7,1,3,0.899920015996801,0.899920015996801,2.25,0,0,Male,1,0,1,3,1,1,1,937,235,0,0,0,5,10,1,10,90,2.5,1,0.8999600039996,6
241,8,Anonymised,674.785,4,Anonymised,1,4,4,3,3,3,0,3,£10.00,0,1,1,0,11,11,11,11,11,11,11,3,3,0,1,1,2,750,10,241,0,1,10,1,9000,3,1.5,2.25,1,8,9,9,1,7,2.49676025917927,0,-0.00111172885269043,7,1,3,0.899920015996801,0.899920015996801,2.25,0,0,Male,1,0,2,3,1,1,1,938,235,0,0,0,10,40,5,50,10,0.5,1,0.8999600039996,6
241,8,Anonymised,674.785,4,Anonymised,1,4,4,3,3,3,0,3,£10.00,0,1,1,0,11,11,11,11,11,11,11,3,3,0,1,1,2,750,10,241,0,1,10,1,9000,3,1.5,2.25,1,8,9,9,1,7,2.49676025917927,0,-0.00111172885269043,7,1,3,0.899920015996801,0.899920015996801,2.25,0,0,Male,1,0,3,2,1,1,1,939,235,0,0,0,50,40,1,5,10,0.5,1,0.8999600039996,6
241,8,Anonymised,674.785,4,Anonymised,1,4,4,3,3,3,0,3,£10.00,0,1,1,0,11,11,11,11,11,11,11,3,3,0,1,1,2,750,10,241,0,1,10,1,9000,3,1.5,2.25,1,8,9,9,1,7,2.49676025917927,0,-0.00111172885269043,7,1,3,0.899920015996801,0.899920015996801,2.25,0,0,Male,1,0,4,3,1,1,1,940,235,0,0,0,10,10,0.5,50,40,1,1,0.8999600039996,6
248,8,Anonymised,521.696,5,Anonymised,1,4,4,2,3,3,500,9,£70.00,1,0,1,0,11,10,11,10,11,11,10,4,4,0,1,0,5,3500,10,248,1,1,70,1,42000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,1,3,1,1,1,941,236,0,0,0,5,10,1,10,90,2.5,1,0.8999600039996,2
248,8,Anonymised,521.696,5,Anonymised,1,4,4,2,3,3,500,9,£70.00,1,0,1,0,11,10,11,10,11,11,10,4,4,0,1,0,5,3500,10,248,1,1,70,1,42000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,2,2,1,1,1,942,236,0,0,0,10,40,5,50,10,0.5,1,0.8999600039996,2
248,8,Anonymised,521.696,5,Anonymised,1,4,4,2,3,3,500,9,£70.00,1,0,1,0,11,10,11,10,11,11,10,4,4,0,1,0,5,3500,10,248,1,1,70,1,42000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,3,2,1,1,1,943,236,0,0,0,50,40,1,5,10,0.5,1,0.8999600039996,2
248,8,Anonymised,521.696,5,Anonymised,1,4,4,2,3,3,500,9,£70.00,1,0,1,0,11,10,11,10,11,11,10,4,4,0,1,0,5,3500,10,248,1,1,70,1,42000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,4,3,1,1,1,944,236,0,0,0,10,10,0.5,50,40,1,1,0.8999600039996,2
253,8,Anonymised,513.077,3,Anonymised,1,5,5,1,5,5,300,3,£10.00,1,0,2,4,10,10,11,10,11,11,11,4,4,0,1,1,5,1750,10,253,1,1,10,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,0,-0.000476303890881419,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,1,3,1,1,1,945,237,0,0,0,50,10,1,5,40,5,1,0.9999500049995,0
253,8,Anonymised,513.077,3,Anonymised,1,5,5,1,5,5,300,3,£10.00,1,0,2,4,10,10,11,10,11,11,11,4,4,0,1,1,5,1750,10,253,1,1,10,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,0,-0.000476303890881419,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,2,2,1,1,1,946,237,0,0,0,5,90,2.5,10,10,0.5,1,0.9999500049995,0
253,8,Anonymised,513.077,3,Anonymised,1,5,5,1,5,5,300,3,£10.00,1,0,2,4,10,10,11,10,11,11,11,4,4,0,1,1,5,1750,10,253,1,1,10,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,0,-0.000476303890881419,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,3,2,1,1,1,947,237,0,0,0,50,90,2.5,5,40,1,1,0.9999500049995,0
253,8,Anonymised,513.077,3,Anonymised,1,5,5,1,5,5,300,3,£10.00,1,0,2,4,10,10,11,10,11,11,11,4,4,0,1,1,5,1750,10,253,1,1,10,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,0,-0.000476303890881419,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,4,3,1,1,1,948,237,0,0,0,50,40,2.5,10,90,5,1,0.9999500049995,0
297,8,Anonymised,361.733,3,Anonymised,1,1,2,2,2,3,300,9,£70.00,2,0,2,4,9,8,9,8,8,9,9,4,3,1,0,1,5,4500,8,297,1,0,70,1,54000,2,0.5,0.25,0.5,3,6,7,0,4,2.49676025917927,0,-0.00129713721513879,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,1,1,1,1,1,949,238,0,0,0,50,10,1,5,40,5,1,0.64998500149985,2
297,8,Anonymised,361.733,3,Anonymised,1,1,2,2,2,3,300,9,£70.00,2,0,2,4,9,8,9,8,8,9,9,4,3,1,0,1,5,4500,8,297,1,0,70,1,54000,2,0.5,0.25,0.5,3,6,7,0,4,2.49676025917927,0,-0.00129713721513879,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,2,2,1,1,1,950,238,0,0,0,5,90,2.5,10,10,0.5,1,0.64998500149985,2
297,8,Anonymised,361.733,3,Anonymised,1,1,2,2,2,3,300,9,£70.00,2,0,2,4,9,8,9,8,8,9,9,4,3,1,0,1,5,4500,8,297,1,0,70,1,54000,2,0.5,0.25,0.5,3,6,7,0,4,2.49676025917927,0,-0.00129713721513879,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,3,3,1,1,1,951,238,0,0,0,50,90,2.5,5,40,1,1,0.64998500149985,2
297,8,Anonymised,361.733,3,Anonymised,1,1,2,2,2,3,300,9,£70.00,2,0,2,4,9,8,9,8,8,9,9,4,3,1,0,1,5,4500,8,297,1,0,70,1,54000,2,0.5,0.25,0.5,3,6,7,0,4,2.49676025917927,0,-0.00129713721513879,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,4,1,1,1,1,952,238,0,0,0,50,40,2.5,10,90,5,1,0.64998500149985,2
270,8,Anonymised,457.078,2,Anonymised,1,3,4,2,0,4,0,8,£60.00,0,1,1,0,10,7,10,7,10,10,10,3,3,0,1,0,4,2250,10,270,0,1,60,1,27000,2,0.5,0.25,8,7,8,9,2,6,2.49676025917927,0,-0.00222469502211116,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,1,3,1,1,1,953,239,0,0,0,5,10,1,10,90,2.5,0,0.84996500349965,2
270,8,Anonymised,457.078,2,Anonymised,1,3,4,2,0,4,0,8,£60.00,0,1,1,0,10,7,10,7,10,10,10,3,3,0,1,0,4,2250,10,270,0,1,60,1,27000,2,0.5,0.25,8,7,8,9,2,6,2.49676025917927,0,-0.00222469502211116,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,2,2,1,1,1,954,239,0,0,0,10,40,5,50,10,0.5,0,0.84996500349965,2
270,8,Anonymised,457.078,2,Anonymised,1,3,4,2,0,4,0,8,£60.00,0,1,1,0,10,7,10,7,10,10,10,3,3,0,1,0,4,2250,10,270,0,1,60,1,27000,2,0.5,0.25,8,7,8,9,2,6,2.49676025917927,0,-0.00222469502211116,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,3,3,1,1,1,955,239,0,0,0,50,40,1,5,10,0.5,0,0.84996500349965,2
270,8,Anonymised,457.078,2,Anonymised,1,3,4,2,0,4,0,8,£60.00,0,1,1,0,10,7,10,7,10,10,10,3,3,0,1,0,4,2250,10,270,0,1,60,1,27000,2,0.5,0.25,8,7,8,9,2,6,2.49676025917927,0,-0.00222469502211116,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,4,3,1,1,1,956,239,0,0,0,10,10,0.5,50,40,1,0,0.84996500349965,2
273,8,Anonymised,444.963,3,Anonymised,1,1,1,2,1,1,0,8,£60.00,0,2,1,0,9,6,10,6,9,10,11,4,3,0,1,1,5,1750,10,273,1,0,60,1,21000,2,0.5,0.25,0,2,6,6,-1,3,2.49676025917927,0,-0.00286123228103224,2,0,1,0.5999800039992,0.5999800039992,0.25,0,1,Female,0,0,1,3,1,1,1,957,240,0,0,0,5,10,1,10,90,2.5,1,0.5999900009999,2
