"","Choice","IP","DURATION","Gender","Postcode","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Understanding","RID.1","CV","av_B","av_C","ID","Respondent","Performance_A","Emission_A","Price_A","Performance_B","Emission_B","Price_B","Performance_C","Emission_C","Price_C","Order"
"1600",2,"9fe7.5.e9.a",276.798,1,"B21 0PL",3,5,5,1,5,5,1,0,1000,7,50,1,8,11,11,11,11,11,5,3,1,1,1,5,10,454,1,1,1,1600,400,0,0,0,10,10,0.5,50,40,1,1
"1601",2,"c4.d.de9f.2",244.471,1,"NE1 6NS",3,1,3,2,3,3,1,0,200,5,30,1,9,7,7,9,8,9,5,4,1,0,1,5,7,463,1,1,1,1601,401,0,0,0,5,10,1,10,90,2.5,1
"1602",3,"c4.d.de9f.2",244.471,1,"NE1 6NS",3,1,3,2,3,3,1,0,200,5,30,1,9,7,7,9,8,9,5,4,1,0,1,5,7,463,1,1,1,1602,401,0,0,0,10,40,5,50,10,0.5,1
"1603",3,"c4.d.de9f.2",244.471,1,"NE1 6NS",3,1,3,2,3,3,1,0,200,5,30,1,9,7,7,9,8,9,5,4,1,0,1,5,7,463,1,1,1,1603,401,0,0,0,50,40,1,5,10,0.5,1
"1604",2,"c4.d.de9f.2",244.471,1,"NE1 6NS",3,1,3,2,3,3,1,0,200,5,30,1,9,7,7,9,8,9,5,4,1,0,1,5,7,463,1,1,1,1604,401,0,0,0,10,10,0.5,50,40,1,1
"1605",3,"93ce.db.0.1",297.576,1,"Cf5 5ef",1,2,3,2,2,2,1,0,300,2,5,1,10,10,10,11,11,11,3,3,1,0,0,4,9,457,1,1,1,1605,402,0,0,0,5,10,1,10,90,2.5,1
"1606",1,"93ce.db.0.1",297.576,1,"Cf5 5ef",1,2,3,2,2,2,1,0,300,2,5,1,10,10,10,11,11,11,3,3,1,0,0,4,9,457,1,1,1,1606,402,0,0,0,10,40,5,50,10,0.5,1
"1607",3,"93ce.db.0.1",297.576,1,"Cf5 5ef",1,2,3,2,2,2,1,0,300,2,5,1,10,10,10,11,11,11,3,3,1,0,0,4,9,457,1,1,1,1607,402,0,0,0,50,40,1,5,10,0.5,1
"1608",2,"93ce.db.0.1",297.576,1,"Cf5 5ef",1,2,3,2,2,2,1,0,300,2,5,1,10,10,10,11,11,11,3,3,1,0,0,4,9,457,1,1,1,1608,402,0,0,0,10,10,0.5,50,40,1,1
"1609",3,"97e.2.d3a.c",299.955,1,"CH66 1RT",1,1,1,4,0,5,1,0,0,5,30,NA,6,5,5,8,9,9,4,3,0,0,0,5,7,469,0,1,1,1609,403,0,0,0,5,10,1,10,90,2.5,1
"1610",1,"97e.2.d3a.c",299.955,1,"CH66 1RT",1,1,1,4,0,5,1,0,0,5,30,NA,6,5,5,8,9,9,4,3,0,0,0,5,7,469,0,1,1,1610,403,0,0,0,10,40,5,50,10,0.5,1
"1611",1,"97e.2.d3a.c",299.955,1,"CH66 1RT",1,1,1,4,0,5,1,0,0,5,30,NA,6,5,5,8,9,9,4,3,0,0,0,5,7,469,0,1,1,1611,403,0,0,0,50,40,1,5,10,0.5,1
"1612",1,"97e.2.d3a.c",299.955,1,"CH66 1RT",1,1,1,4,0,5,1,0,0,5,30,NA,6,5,5,8,9,9,4,3,0,0,0,5,7,469,0,1,1,1612,403,0,0,0,10,10,0.5,50,40,1,1
"1613",3,"a.cd.858e.e",243.763,0,"Bn36fb",1,3,3,2,2,4,2,4,400,1,1,1,8,11,8,10,11,11,4,3,1,0,1,5,7,489,1,1,1,1613,404,0,0,0,50,10,1,5,40,5,1
"1614",2,"a.cd.858e.e",243.763,0,"Bn36fb",1,3,3,2,2,4,2,4,400,1,1,1,8,11,8,10,11,11,4,3,1,0,1,5,7,489,1,1,1,1614,404,0,0,0,5,90,2.5,10,10,0.5,1
"1615",3,"a.cd.858e.e",243.763,0,"Bn36fb",1,3,3,2,2,4,2,4,400,1,1,1,8,11,8,10,11,11,4,3,1,0,1,5,7,489,1,1,1,1615,404,0,0,0,50,90,2.5,5,40,1,1
"1616",3,"a.cd.858e.e",243.763,0,"Bn36fb",1,3,3,2,2,4,2,4,400,1,1,1,8,11,8,10,11,11,4,3,1,0,1,5,7,489,1,1,1,1616,404,0,0,0,50,40,2.5,10,90,5,1
"1617",2,"975.d7.ee.e",389.683,1,"St46pa",1,4,5,2,3,3,1,0,300,1,1,1,9,10,9,11,11,11,5,4,1,1,1,2,10,466,1,1,1,1617,405,0,0,0,5,10,1,10,90,2.5,1
"1618",3,"975.d7.ee.e",389.683,1,"St46pa",1,4,5,2,3,3,1,0,300,1,1,1,9,10,9,11,11,11,5,4,1,1,1,2,10,466,1,1,1,1618,405,0,0,0,10,40,5,50,10,0.5,1
"1619",2,"975.d7.ee.e",389.683,1,"St46pa",1,4,5,2,3,3,1,0,300,1,1,1,9,10,9,11,11,11,5,4,1,1,1,2,10,466,1,1,1,1619,405,0,0,0,50,40,1,5,10,0.5,1
"1620",2,"975.d7.ee.e",389.683,1,"St46pa",1,4,5,2,3,3,1,0,300,1,1,1,9,10,9,11,11,11,5,4,1,1,1,2,10,466,1,1,1,1620,405,0,0,0,10,10,0.5,50,40,1,1
"1621",3,"9d.47b4.c.5",410.09,1,"PL7 1JR",1,2,3,2,3,3,2,4,200,8,60,1,11,10,10,10,11,11,5,5,1,1,1,5,10,461,1,1,1,1621,406,0,0,0,50,10,1,5,40,5,1
"1622",1,"9d.47b4.c.5",410.09,1,"PL7 1JR",1,2,3,2,3,3,2,4,200,8,60,1,11,10,10,10,11,11,5,5,1,1,1,5,10,461,1,1,1,1622,406,0,0,0,5,90,2.5,10,10,0.5,1
"1623",3,"9d.47b4.c.5",410.09,1,"PL7 1JR",1,2,3,2,3,3,2,4,200,8,60,1,11,10,10,10,11,11,5,5,1,1,1,5,10,461,1,1,1,1623,406,0,0,0,50,90,2.5,5,40,1,1
"1624",3,"9d.47b4.c.5",410.09,1,"PL7 1JR",1,2,3,2,3,3,2,4,200,8,60,1,11,10,10,10,11,11,5,5,1,1,1,5,10,461,1,1,1,1624,406,0,0,0,50,40,2.5,10,90,5,1
"1625",1,"9.3ce.eda.4",432.696,1,"KA3 7NH",1,1,1,2,1,1,1,0,100,7,50,2,9,7,7,7,7,7,3,3,0,0,0,5,6,458,0,1,1,1625,407,0,0,0,5,10,1,10,90,2.5,1
"1626",1,"9.3ce.eda.4",432.696,1,"KA3 7NH",1,1,1,2,1,1,1,0,100,7,50,2,9,7,7,7,7,7,3,3,0,0,0,5,6,458,0,1,1,1626,407,0,0,0,10,40,5,50,10,0.5,1
"1627",1,"9.3ce.eda.4",432.696,1,"KA3 7NH",1,1,1,2,1,1,1,0,100,7,50,2,9,7,7,7,7,7,3,3,0,0,0,5,6,458,0,1,1,1627,407,0,0,0,50,40,1,5,10,0.5,1
"1628",1,"9.3ce.eda.4",432.696,1,"KA3 7NH",1,1,1,2,1,1,1,0,100,7,50,2,9,7,7,7,7,7,3,3,0,0,0,5,6,458,0,1,1,1628,407,0,0,0,10,10,0.5,50,40,1,1
"1629",2,"5.2de.c41.0",415.091,0,"LA1 5UZ",1,5,3,2,3,5,1,0,300,3,10,1,9,11,7,9,10,11,4,4,0,0,1,5,10,462,1,1,1,1629,408,0,0,0,5,10,1,10,90,2.5,1
"1630",3,"5.2de.c41.0",415.091,0,"LA1 5UZ",1,5,3,2,3,5,1,0,300,3,10,1,9,11,7,9,10,11,4,4,0,0,1,5,10,462,1,1,1,1630,408,0,0,0,10,40,5,50,10,0.5,1
"1631",3,"5.2de.c41.0",415.091,0,"LA1 5UZ",1,5,3,2,3,5,1,0,300,3,10,1,9,11,7,9,10,11,4,4,0,0,1,5,10,462,1,1,1,1631,408,0,0,0,50,40,1,5,10,0.5,1
"1632",3,"5.2de.c41.0",415.091,0,"LA1 5UZ",1,5,3,2,3,5,1,0,300,3,10,1,9,11,7,9,10,11,4,4,0,0,1,5,10,462,1,1,1,1632,408,0,0,0,10,10,0.5,50,40,1,1
"1633",3,"531.0.dae.4",395.305,0,"TA3 5RL",1,2,2,2,3,5,2,4,1000,6,40,1,4,10,3,10,11,11,1,1,1,0,0,5,8,476,1,1,1,1633,409,0,0,0,50,10,1,5,40,5,1
"1634",2,"531.0.dae.4",395.305,0,"TA3 5RL",1,2,2,2,3,5,2,4,1000,6,40,1,4,10,3,10,11,11,1,1,1,0,0,5,8,476,1,1,1,1634,409,0,0,0,5,90,2.5,10,10,0.5,1
"1635",3,"531.0.dae.4",395.305,0,"TA3 5RL",1,2,2,2,3,5,2,4,1000,6,40,1,4,10,3,10,11,11,1,1,1,0,0,5,8,476,1,1,1,1635,409,0,0,0,50,90,2.5,5,40,1,1
"1636",3,"531.0.dae.4",395.305,0,"TA3 5RL",1,2,2,2,3,5,2,4,1000,6,40,1,4,10,3,10,11,11,1,1,1,0,0,5,8,476,1,1,1,1636,409,0,0,0,50,40,2.5,10,90,5,1
"1637",3,"9d.a21.82.e",376.756,1,"Cr2 7sf",1,1,2,2,1,4,1,0,700,1,1,1,9,9,8,9,9,10,5,4,1,1,1,5,10,479,1,1,1,1637,410,0,0,0,5,10,1,10,90,2.5,1
"1638",2,"9d.a21.82.e",376.756,1,"Cr2 7sf",1,1,2,2,1,4,1,0,700,1,1,1,9,9,8,9,9,10,5,4,1,1,1,5,10,479,1,1,1,1638,410,0,0,0,10,40,5,50,10,0.5,1
"1639",3,"9d.a21.82.e",376.756,1,"Cr2 7sf",1,1,2,2,1,4,1,0,700,1,1,1,9,9,8,9,9,10,5,4,1,1,1,5,10,479,1,1,1,1639,410,0,0,0,50,40,1,5,10,0.5,1
"1640",2,"9d.a21.82.e",376.756,1,"Cr2 7sf",1,1,2,2,1,4,1,0,700,1,1,1,9,9,8,9,9,10,5,4,1,1,1,5,10,479,1,1,1,1640,410,0,0,0,10,10,0.5,50,40,1,1
"1641",1,"902.3b3.7.3",485.011,0,"SE232JF",3,2,1,4,1,3,1,0,400,7,50,1,8,9,6,7,7,7,3,3,1,1,0,5,9,455,1,1,1,1641,411,0,0,0,5,10,1,10,90,2.5,1
"1642",1,"902.3b3.7.3",485.011,0,"SE232JF",3,2,1,4,1,3,1,0,400,7,50,1,8,9,6,7,7,7,3,3,1,1,0,5,9,455,1,1,1,1642,411,0,0,0,10,40,5,50,10,0.5,1
"1643",3,"902.3b3.7.3",485.011,0,"SE232JF",3,2,1,4,1,3,1,0,400,7,50,1,8,9,6,7,7,7,3,3,1,1,0,5,9,455,1,1,1,1643,411,0,0,0,50,40,1,5,10,0.5,1
"1644",2,"902.3b3.7.3",485.011,0,"SE232JF",3,2,1,4,1,3,1,0,400,7,50,1,8,9,6,7,7,7,3,3,1,1,0,5,9,455,1,1,1,1644,411,0,0,0,10,10,0.5,50,40,1,1
"1645",3,"9b.8b5.13.9",311.437,0,"M50 3sb",1,2,3,2,3,3,1,0,400,7,50,1,10,11,10,10,11,11,4,4,1,0,1,5,10,486,1,1,1,1645,412,0,0,0,5,10,1,10,90,2.5,1
"1646",3,"9b.8b5.13.9",311.437,0,"M50 3sb",1,2,3,2,3,3,1,0,400,7,50,1,10,11,10,10,11,11,4,4,1,0,1,5,10,486,1,1,1,1646,412,0,0,0,10,40,5,50,10,0.5,1
"1647",2,"9b.8b5.13.9",311.437,0,"M50 3sb",1,2,3,2,3,3,1,0,400,7,50,1,10,11,10,10,11,11,4,4,1,0,1,5,10,486,1,1,1,1647,412,0,0,0,50,40,1,5,10,0.5,1
"1648",3,"9b.8b5.13.9",311.437,0,"M50 3sb",1,2,3,2,3,3,1,0,400,7,50,1,10,11,10,10,11,11,4,4,1,0,1,5,10,486,1,1,1,1648,412,0,0,0,10,10,0.5,50,40,1,1
"1649",2,"8f.dab.fa.2",431.018,1,"Pl26 8gq",1,2,4,2,4,4,1,0,800,2,5,1,4,8,4,9,10,10,4,2,1,0,1,3,10,475,1,1,1,1649,413,0,0,0,5,10,1,10,90,2.5,1
"1650",3,"8f.dab.fa.2",431.018,1,"Pl26 8gq",1,2,4,2,4,4,1,0,800,2,5,1,4,8,4,9,10,10,4,2,1,0,1,3,10,475,1,1,1,1650,413,0,0,0,10,40,5,50,10,0.5,1
"1651",3,"8f.dab.fa.2",431.018,1,"Pl26 8gq",1,2,4,2,4,4,1,0,800,2,5,1,4,8,4,9,10,10,4,2,1,0,1,3,10,475,1,1,1,1651,413,0,0,0,50,40,1,5,10,0.5,1
"1652",2,"8f.dab.fa.2",431.018,1,"Pl26 8gq",1,2,4,2,4,4,1,0,800,2,5,1,4,8,4,9,10,10,4,2,1,0,1,3,10,475,1,1,1,1652,413,0,0,0,10,10,0.5,50,40,1,1
"1653",3,"9.028.ecd.7",453.331,1,"BN2 3JB",3,1,2,2,2,4,1,0,100,2,5,1,8,10,7,8,9,10,3,3,1,1,1,4,10,472,1,1,1,1653,414,0,0,0,5,10,1,10,90,2.5,1
"1654",2,"9.028.ecd.7",453.331,1,"BN2 3JB",3,1,2,2,2,4,1,0,100,2,5,1,8,10,7,8,9,10,3,3,1,1,1,4,10,472,1,1,1,1654,414,0,0,0,10,40,5,50,10,0.5,1
"1655",2,"9.028.ecd.7",453.331,1,"BN2 3JB",3,1,2,2,2,4,1,0,100,2,5,1,8,10,7,8,9,10,3,3,1,1,1,4,10,472,1,1,1,1655,414,0,0,0,50,40,1,5,10,0.5,1
"1656",2,"9.028.ecd.7",453.331,1,"BN2 3JB",3,1,2,2,2,4,1,0,100,2,5,1,8,10,7,8,9,10,3,3,1,1,1,4,10,472,1,1,1,1656,414,0,0,0,10,10,0.5,50,40,1,1
"1657",1,"9.34b.4c9.b",469.283,1,"De7 4sq",1,-2,1,3,0,2,2,4,300,8,60,1,7,9,7,7,9,10,3,3,1,0,1,4,10,467,1,1,1,1657,415,0,0,0,50,10,1,5,40,5,1
"1658",3,"9.34b.4c9.b",469.283,1,"De7 4sq",1,-2,1,3,0,2,2,4,300,8,60,1,7,9,7,7,9,10,3,3,1,0,1,4,10,467,1,1,1,1658,415,0,0,0,5,90,2.5,10,10,0.5,1
"1659",3,"9.34b.4c9.b",469.283,1,"De7 4sq",1,-2,1,3,0,2,2,4,300,8,60,1,7,9,7,7,9,10,3,3,1,0,1,4,10,467,1,1,1,1659,415,0,0,0,50,90,2.5,5,40,1,1
"1660",1,"9.34b.4c9.b",469.283,1,"De7 4sq",1,-2,1,3,0,2,2,4,300,8,60,1,7,9,7,7,9,10,3,3,1,0,1,4,10,467,1,1,1,1660,415,0,0,0,50,40,2.5,10,90,5,1
"1661",3,"93.62f.f8.c",442.109,1,"PL1 6AY",1,2,3,2,3,5,2,4,0,5,30,NA,9,11,9,9,11,11,3,3,1,0,1,5,10,477,0,1,1,1661,416,0,0,0,50,10,1,5,40,5,1
"1662",2,"93.62f.f8.c",442.109,1,"PL1 6AY",1,2,3,2,3,5,2,4,0,5,30,NA,9,11,9,9,11,11,3,3,1,0,1,5,10,477,0,1,1,1662,416,0,0,0,5,90,2.5,10,10,0.5,1
"1663",3,"93.62f.f8.c",442.109,1,"PL1 6AY",1,2,3,2,3,5,2,4,0,5,30,NA,9,11,9,9,11,11,3,3,1,0,1,5,10,477,0,1,1,1663,416,0,0,0,50,90,2.5,5,40,1,1
"1664",3,"93.62f.f8.c",442.109,1,"PL1 6AY",1,2,3,2,3,5,2,4,0,5,30,NA,9,11,9,9,11,11,3,3,1,0,1,5,10,477,0,1,1,1664,416,0,0,0,50,40,2.5,10,90,5,1
"1665",3,"9bbb.a.e2.7",382.747,0,"HA5 4AW",3,2,1,3,-4,4,1,0,400,5,30,1,8,8,5,7,8,9,4,1,1,0,0,4,10,488,1,1,1,1665,417,0,0,0,5,10,1,10,90,2.5,1
"1666",2,"9bbb.a.e2.7",382.747,0,"HA5 4AW",3,2,1,3,-4,4,1,0,400,5,30,1,8,8,5,7,8,9,4,1,1,0,0,4,10,488,1,1,1,1666,417,0,0,0,10,40,5,50,10,0.5,1
"1667",2,"9bbb.a.e2.7",382.747,0,"HA5 4AW",3,2,1,3,-4,4,1,0,400,5,30,1,8,8,5,7,8,9,4,1,1,0,0,4,10,488,1,1,1,1667,417,0,0,0,50,40,1,5,10,0.5,1
"1668",2,"9bbb.a.e2.7",382.747,0,"HA5 4AW",3,2,1,3,-4,4,1,0,400,5,30,1,8,8,5,7,8,9,4,1,1,0,0,4,10,488,1,1,1,1668,417,0,0,0,10,10,0.5,50,40,1,1
"1669",3,"de3.75.7a.8",566.431,1,"CW1 4AP",1,2,2,2,2,2,2,4,200,6,40,1,7,9,8,9,8,7,3,3,0,0,1,4,10,456,1,1,1,1669,418,0,0,0,50,10,1,5,40,5,1
"1670",2,"de3.75.7a.8",566.431,1,"CW1 4AP",1,2,2,2,2,2,2,4,200,6,40,1,7,9,8,9,8,7,3,3,0,0,1,4,10,456,1,1,1,1670,418,0,0,0,5,90,2.5,10,10,0.5,1
"1671",3,"de3.75.7a.8",566.431,1,"CW1 4AP",1,2,2,2,2,2,2,4,200,6,40,1,7,9,8,9,8,7,3,3,0,0,1,4,10,456,1,1,1,1671,418,0,0,0,50,90,2.5,5,40,1,1
"1672",3,"de3.75.7a.8",566.431,1,"CW1 4AP",1,2,2,2,2,2,2,4,200,6,40,1,7,9,8,9,8,7,3,3,0,0,1,4,10,456,1,1,1,1672,418,0,0,0,50,40,2.5,10,90,5,1
"1673",2,"9.3c.e8f7.7",513.465,1,"GL2 2SA",1,2,2,3,-2,-1,1,0,800,3,10,1,2,2,1,6,6,6,3,3,1,0,1,4,8,470,1,1,1,1673,419,0,0,0,5,10,1,10,90,2.5,1
"1674",1,"9.3c.e8f7.7",513.465,1,"GL2 2SA",1,2,2,3,-2,-1,1,0,800,3,10,1,2,2,1,6,6,6,3,3,1,0,1,4,8,470,1,1,1,1674,419,0,0,0,10,40,5,50,10,0.5,1
"1675",3,"9.3c.e8f7.7",513.465,1,"GL2 2SA",1,2,2,3,-2,-1,1,0,800,3,10,1,2,2,1,6,6,6,3,3,1,0,1,4,8,470,1,1,1,1675,419,0,0,0,50,40,1,5,10,0.5,1
"1676",2,"9.3c.e8f7.7",513.465,1,"GL2 2SA",1,2,2,3,-2,-1,1,0,800,3,10,1,2,2,1,6,6,6,3,3,1,0,1,4,8,470,1,1,1,1676,419,0,0,0,10,10,0.5,50,40,1,1
"1677",3,"9b9.d8.e8.6",526.663,1,"WR1 2EE",1,4,4,2,4,4,2,4,600,8,60,1,9,11,11,11,11,11,3,3,1,0,1,5,10,471,1,1,1,1677,420,0,0,0,50,10,1,5,40,5,1
"1678",2,"9b9.d8.e8.6",526.663,1,"WR1 2EE",1,4,4,2,4,4,2,4,600,8,60,1,9,11,11,11,11,11,3,3,1,0,1,5,10,471,1,1,1,1678,420,0,0,0,5,90,2.5,10,10,0.5,1
"1679",2,"9b9.d8.e8.6",526.663,1,"WR1 2EE",1,4,4,2,4,4,2,4,600,8,60,1,9,11,11,11,11,11,3,3,1,0,1,5,10,471,1,1,1,1679,420,0,0,0,50,90,2.5,5,40,1,1
"1680",3,"9b9.d8.e8.6",526.663,1,"WR1 2EE",1,4,4,2,4,4,2,4,600,8,60,1,9,11,11,11,11,11,3,3,1,0,1,5,10,471,1,1,1,1680,420,0,0,0,50,40,2.5,10,90,5,1
"1681",3,"94.b5d.9c.3",445.468,0,"M33 5fu",1,3,4,1,4,3,2,4,100,5,30,1,6,10,10,11,11,11,3,3,1,0,0,3,10,484,1,1,1,1681,421,0,0,0,50,10,1,5,40,5,1
"1682",2,"94.b5d.9c.3",445.468,0,"M33 5fu",1,3,4,1,4,3,2,4,100,5,30,1,6,10,10,11,11,11,3,3,1,0,0,3,10,484,1,1,1,1682,421,0,0,0,5,90,2.5,10,10,0.5,1
"1683",3,"94.b5d.9c.3",445.468,0,"M33 5fu",1,3,4,1,4,3,2,4,100,5,30,1,6,10,10,11,11,11,3,3,1,0,0,3,10,484,1,1,1,1683,421,0,0,0,50,90,2.5,5,40,1,1
"1684",3,"94.b5d.9c.3",445.468,0,"M33 5fu",1,3,4,1,4,3,2,4,100,5,30,1,6,10,10,11,11,11,3,3,1,0,0,3,10,484,1,1,1,1684,421,0,0,0,50,40,2.5,10,90,5,1
"1685",2,"4e.d5.457.7",556.489,0,"hx2 0sr",1,2,0,3,2,2,1,0,300,7,50,1,7,9,7,9,10,10,3,3,0,0,1,3,10,468,1,1,1,1685,422,0,0,0,5,10,1,10,90,2.5,1
"1686",3,"4e.d5.457.7",556.489,0,"hx2 0sr",1,2,0,3,2,2,1,0,300,7,50,1,7,9,7,9,10,10,3,3,0,0,1,3,10,468,1,1,1,1686,422,0,0,0,10,40,5,50,10,0.5,1
"1687",3,"4e.d5.457.7",556.489,0,"hx2 0sr",1,2,0,3,2,2,1,0,300,7,50,1,7,9,7,9,10,10,3,3,0,0,1,3,10,468,1,1,1,1687,422,0,0,0,50,40,1,5,10,0.5,1
"1688",2,"4e.d5.457.7",556.489,0,"hx2 0sr",1,2,0,3,2,2,1,0,300,7,50,1,7,9,7,9,10,10,3,3,0,0,1,3,10,468,1,1,1,1688,422,0,0,0,10,10,0.5,50,40,1,1
"1689",1,"9.18.acd0.c",463.258,1,"b76 1jr",2,0,0,4,2,3,1,0,300,6,40,2,1,6,6,6,6,6,3,3,0,0,0,3,7,487,0,1,1,1689,423,0,0,0,5,10,1,10,90,2.5,1
"1690",1,"9.18.acd0.c",463.258,1,"b76 1jr",2,0,0,4,2,3,1,0,300,6,40,2,1,6,6,6,6,6,3,3,0,0,0,3,7,487,0,1,1,1690,423,0,0,0,10,40,5,50,10,0.5,1
"1691",1,"9.18.acd0.c",463.258,1,"b76 1jr",2,0,0,4,2,3,1,0,300,6,40,2,1,6,6,6,6,6,3,3,0,0,0,3,7,487,0,1,1,1691,423,0,0,0,50,40,1,5,10,0.5,1
"1692",1,"9.18.acd0.c",463.258,1,"b76 1jr",2,0,0,4,2,3,1,0,300,6,40,2,1,6,6,6,6,6,3,3,0,0,0,3,7,487,0,1,1,1692,423,0,0,0,10,10,0.5,50,40,1,1
"1693",2,"c3.95.837.4",432.208,0,"Bt9 6TW",1,3,4,1,4,3,2,4,0,3,10,NA,8,10,8,10,10,11,4,3,0,1,1,5,7,490,1,1,1,1693,424,0,0,0,50,10,1,5,40,5,1
"1694",2,"c3.95.837.4",432.208,0,"Bt9 6TW",1,3,4,1,4,3,2,4,0,3,10,NA,8,10,8,10,10,11,4,3,0,1,1,5,7,490,1,1,1,1694,424,0,0,0,5,90,2.5,10,10,0.5,1
"1695",3,"c3.95.837.4",432.208,0,"Bt9 6TW",1,3,4,1,4,3,2,4,0,3,10,NA,8,10,8,10,10,11,4,3,0,1,1,5,7,490,1,1,1,1695,424,0,0,0,50,90,2.5,5,40,1,1
"1696",3,"c3.95.837.4",432.208,0,"Bt9 6TW",1,3,4,1,4,3,2,4,0,3,10,NA,8,10,8,10,10,11,4,3,0,1,1,5,7,490,1,1,1,1696,424,0,0,0,50,40,2.5,10,90,5,1
"1697",3,"53.8df.5e.7",179.686,0,"EH546NX",1,5,4,3,2,5,2,4,0,10,80,NA,9,11,11,9,10,11,3,3,0,1,0,4,10,494,1,1,1,1697,425,0,0,0,50,10,1,5,40,5,1
"1698",2,"53.8df.5e.7",179.686,0,"EH546NX",1,5,4,3,2,5,2,4,0,10,80,NA,9,11,11,9,10,11,3,3,0,1,0,4,10,494,1,1,1,1698,425,0,0,0,5,90,2.5,10,10,0.5,1
"1699",3,"53.8df.5e.7",179.686,0,"EH546NX",1,5,4,3,2,5,2,4,0,10,80,NA,9,11,11,9,10,11,3,3,0,1,0,4,10,494,1,1,1,1699,425,0,0,0,50,90,2.5,5,40,1,1
"1700",3,"53.8df.5e.7",179.686,0,"EH546NX",1,5,4,3,2,5,2,4,0,10,80,NA,9,11,11,9,10,11,3,3,0,1,0,4,10,494,1,1,1,1700,425,0,0,0,50,40,2.5,10,90,5,1
"1701",1,"c3.575.c1.6",674.683,1,"PO5 4PG",3,0,1,2,2,3,1,0,0,1,1,NA,3,8,3,9,10,10,3,3,0,0,0,5,9,459,1,1,1,1701,426,0,0,0,5,10,1,10,90,2.5,1
"1702",1,"c3.575.c1.6",674.683,1,"PO5 4PG",3,0,1,2,2,3,1,0,0,1,1,NA,3,8,3,9,10,10,3,3,0,0,0,5,9,459,1,1,1,1702,426,0,0,0,10,40,5,50,10,0.5,1
"1703",1,"c3.575.c1.6",674.683,1,"PO5 4PG",3,0,1,2,2,3,1,0,0,1,1,NA,3,8,3,9,10,10,3,3,0,0,0,5,9,459,1,1,1,1703,426,0,0,0,50,40,1,5,10,0.5,1
"1704",1,"c3.575.c1.6",674.683,1,"PO5 4PG",3,0,1,2,2,3,1,0,0,1,1,NA,3,8,3,9,10,10,3,3,0,0,0,5,9,459,1,1,1,1704,426,0,0,0,10,10,0.5,50,40,1,1
"1705",3,"9b93.c0.e.0",654.04,1,"s43 2LD",1,5,3,2,3,4,2,4,400,9,70,1,3,10,8,9,10,11,3,3,1,0,0,3,10,464,1,1,1,1705,427,0,0,0,50,10,1,5,40,5,1
"1706",2,"9b93.c0.e.0",654.04,1,"s43 2LD",1,5,3,2,3,4,2,4,400,9,70,1,3,10,8,9,10,11,3,3,1,0,0,3,10,464,1,1,1,1706,427,0,0,0,5,90,2.5,10,10,0.5,1
"1707",2,"9b93.c0.e.0",654.04,1,"s43 2LD",1,5,3,2,3,4,2,4,400,9,70,1,3,10,8,9,10,11,3,3,1,0,0,3,10,464,1,1,1,1707,427,0,0,0,50,90,2.5,5,40,1,1
"1708",3,"9b93.c0.e.0",654.04,1,"s43 2LD",1,5,3,2,3,4,2,4,400,9,70,1,3,10,8,9,10,11,3,3,1,0,0,3,10,464,1,1,1,1708,427,0,0,0,50,40,2.5,10,90,5,1
"1709",3,"9d.a2.f48.4",721.934,1,"EH54 9DT",1,4,4,2,4,4,2,4,0,2,5,NA,10,11,10,11,11,11,5,5,0,0,1,5,10,465,1,1,1,1709,428,0,0,0,50,10,1,5,40,5,1
"1710",2,"9d.a2.f48.4",721.934,1,"EH54 9DT",1,4,4,2,4,4,2,4,0,2,5,NA,10,11,10,11,11,11,5,5,0,0,1,5,10,465,1,1,1,1710,428,0,0,0,5,90,2.5,10,10,0.5,1
"1711",3,"9d.a2.f48.4",721.934,1,"EH54 9DT",1,4,4,2,4,4,2,4,0,2,5,NA,10,11,10,11,11,11,5,5,0,0,1,5,10,465,1,1,1,1711,428,0,0,0,50,90,2.5,5,40,1,1
"1712",3,"9d.a2.f48.4",721.934,1,"EH54 9DT",1,4,4,2,4,4,2,4,0,2,5,NA,10,11,10,11,11,11,5,5,0,0,1,5,10,465,1,1,1,1712,428,0,0,0,50,40,2.5,10,90,5,1
"1713",3,"8c2.d.66b.0",764.452,1,"S25HG",1,5,3,2,3,3,2,4,0,3,10,NA,11,11,11,6,11,11,4,3,1,1,0,4,10,460,1,1,1,1713,429,0,0,0,50,10,1,5,40,5,1
"1714",2,"8c2.d.66b.0",764.452,1,"S25HG",1,5,3,2,3,3,2,4,0,3,10,NA,11,11,11,6,11,11,4,3,1,1,0,4,10,460,1,1,1,1714,429,0,0,0,5,90,2.5,10,10,0.5,1
"1715",3,"8c2.d.66b.0",764.452,1,"S25HG",1,5,3,2,3,3,2,4,0,3,10,NA,11,11,11,6,11,11,4,3,1,1,0,4,10,460,1,1,1,1715,429,0,0,0,50,90,2.5,5,40,1,1
