"","RID","DURATION","Gender","AgeBracket","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","Choice_1","Choice_2","Choice_3","Choice_4","A1X1_1","A1X1_2","A1X1_3","A1X1_4","A1X2_1","A1X2_2","A1X2_3","A1X2_4","A1X3_1","A1X3_2","A1X3_3","A1X3_4","A2X1_1","A2X1_2","A2X1_3","A2X1_4","A2X2_1","A2X2_2","A2X2_3","A2X2_4","A2X3_1","A2X3_2","A2X3_3","A2X3_4","A3X1_1","A3X1_2","A3X1_3","A3X1_4","A3X2_1","A3X2_2","A3X2_3","A3X2_4","A3X3_1","A3X3_2","A3X3_3","A3X3_4","CV","Order","Transform1","WhatWillScienceSay","VarianceUpperBound","VarianceLowerBound","EstimatedVariance","ModelWTP","b_Price.ID","b_Price.post.mean","b_Price.post.sd","b_Performance_10.ID","b_Performance_10.post.mean","b_Performance_10.post.sd","b_Performance_50.ID","b_Performance_50.post.mean","b_Performance_50.post.sd","b_Emissions_40.ID","b_Emissions_40.post.mean","b_Emissions_40.post.sd","b_Emissions_90.ID","b_Emissions_90.post.mean","b_Emissions_90.post.sd"
"401",463,244.471,1,1,3,1,3,2,3,3,1,0,200,5,30,1,NA,11,9,7,7,9,8,9,5,4,1,0,1,5,1750,7,463,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.017291497110061,3,1,1,0.0625,111.444055737733,401,-0.166768394255454,0.275825732200867,401,1.30216665220992,0.163617769565829,401,0.414543035778404,0.371086358021302,401,-0.481764946401442,0.659315696900412,401,-1.7749487257321,0.419314287879323
"402",457,297.576,1,2,1,2,3,2,2,2,1,0,300,2,5,1,NA,11,10,10,10,11,11,11,3,3,1,0,0,4,2250,9,457,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00222469502211116,3,1,1,0.0625,114.354370403809,402,-0.56764098080498,0.655465474479599,402,1.30353019287425,0.155735454564459,402,0.403814581088199,0.353718281683389,402,-0.401683408209413,0.617652360221125,402,-1.83060562674192,0.424777149587315
"403",469,299.955,1,2,1,1,1,4,0,5,1,0,0,5,30,NA,2,7,6,5,5,8,9,9,4,3,0,0,0,5,2250,7,469,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0134230203321407,1,5,5,1.5625,96.8982287410613,403,-11.1403658829724,25.0812485025587,403,1.33207193699794,0.175162920157162,403,0.63304540585859,0.373772802080863,403,-0.330500890369298,0.487311810125047,403,-2.20788237248488,0.382255680648123
"404",489,243.763,0,1,1,3,3,2,2,4,2,4,400,1,1,1,NA,11,8,11,8,10,11,11,4,3,1,0,1,5,2500,7,489,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000400080021339691,3,1,1,0.0625,114.708169255962,404,-0.0584310267859971,0.101267019620489,404,1.30737503111202,0.158856959363645,404,0.434638183778485,0.356706421707143,404,-0.556051127297705,0.660372190759449,404,-1.82356260806969,0.413830070635365
"405",466,389.683,1,3,1,4,5,2,3,3,1,0,300,1,1,1,NA,11,9,10,9,11,11,11,5,4,1,1,1,2,250,10,466,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00400802139753882,5,1,1,0.0625,132.043375789584,405,-0.170982721876256,0.275389929071479,405,1.31066724755374,0.158267587573292,405,0.387784959971093,0.381297394354012,405,-0.537603406678681,0.645205362607541,405,-1.81794057197681,0.4219489584998
"406",461,410.09,1,1,1,2,3,2,3,3,2,4,200,8,60,1,NA,11,11,10,10,10,11,11,5,5,1,1,1,5,5000,10,461,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0120725812342692,3,1,1,0.0625,112.4498548805,406,-0.064365291405439,0.110982487773847,406,1.31301357007228,0.167246658770748,406,0.427991028670827,0.375171803170571,406,-0.577638432729565,0.650352920117213,406,-1.80515221017033,0.419668041112566
"407",458,432.696,1,2,1,1,1,2,1,1,1,0,100,7,50,2,NA,9,9,7,7,7,7,7,3,3,0,0,0,5,1750,6,458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0289875368732523,1,1,1,0.0625,92.1378592302553,407,-57.1708504445241,120.079659601266,407,1.29636775757338,0.14708401449634,407,0.492040877855265,0.387127854498786,407,-0.330973765469704,0.605174780175174,407,-1.74990571269765,0.358881964403101
"408",462,415.091,0,2,1,5,3,2,3,5,1,0,300,3,10,1,NA,10,9,11,7,9,10,11,4,4,0,0,1,5,3500,10,462,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00286123228103223,3,1,1,0.0625,114.231011433037,408,-0.15128488228571,0.252248165836492,408,1.29838834847666,0.158738009379988,408,0.419121919393873,0.389421408319607,408,-0.551640477606958,0.674823198643431,408,-1.81430445166621,0.416411558857406
"409",476,395.305,0,2,1,2,2,2,3,5,2,4,1000,6,40,1,NA,10,4,10,3,10,11,11,1,1,1,0,0,5,5000,8,476,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00803217169726427,2,1,1,0.0625,104.489583275697,409,-0.0497047717278942,0.0898664392582349,409,1.30209590673227,0.162493248062429,409,0.426436155340308,0.395515695296461,409,-0.60874528439772,0.643137237884083,409,-1.82374175075728,0.412502645024589
"410",479,376.756,1,2,1,1,2,2,1,4,1,0,700,1,1,1,NA,10,9,9,8,9,9,10,5,4,1,1,1,5,2750,10,479,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000363702495371245,2,1,1,0.0625,105.94150141615,410,-0.053758464756625,0.0979548913126794,410,1.30044148948491,0.162698684107474,410,0.396930028600439,0.376536021653837,410,-0.547747774342591,0.645654980942582,410,-1.7991831163032,0.433149390195697
"411",455,485.011,0,2,3,2,1,4,1,3,1,0,400,7,50,1,NA,10,8,9,6,7,7,7,3,3,1,1,0,5,4500,9,455,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0111733005981252,1,5,5,1.5625,97.3135431443983,411,-0.94633727141647,0.789331885581984,411,1.31357973983473,0.157815953851148,411,0.410722146665251,0.378191270093572,411,-0.350123558334279,0.638085236594722,411,-1.72763533306253,0.385600925641107
"412",486,311.437,0,2,1,2,3,2,3,3,1,0,400,7,50,1,NA,11,10,11,10,10,11,11,4,4,1,0,1,5,2750,10,486,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0183491386681965,3,1,1,0.0625,111.240526547324,412,-0.217714376218363,0.360278198739904,412,1.29883233193734,0.170124247867104,412,0.410311070313235,0.378040462920702,412,-0.642925144283945,0.646383312701559,412,-1.82980678499741,0.418249102189886
"413",475,431.018,1,3,1,2,4,2,4,4,1,0,800,2,5,1,NA,10,4,8,4,9,10,10,4,2,1,0,1,3,2250,10,475,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00222469502211116,4,1,1,0.0625,123.301223717715,413,-0.167170742273004,0.269775087634469,413,1.30224843905326,0.164540246861326,413,0.43258006406414,0.378794904315838,413,-0.495096991811089,0.646869700022598,413,-1.76284396990894,0.407091399061406
"414",472,453.331,1,1,3,1,2,2,2,4,1,0,100,2,5,1,NA,10,8,10,7,8,9,10,3,3,1,1,1,4,2250,10,472,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00222469502211116,2,1,1,0.0625,105.588599298907,414,-0.0594164798305404,0.104666729558724,414,1.31068554211816,0.165786489150473,414,0.434205726042184,0.381372680302862,414,-0.610707173787716,0.632431559420027,414,-1.82083465385465,0.423697701856508
"415",467,469.283,1,1,1,-2,1,3,0,2,2,4,300,8,60,1,NA,9,7,9,7,7,9,10,3,3,1,0,1,4,1250,10,467,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0491902441907718,1,3,3,0.5625,89.1248000636381,415,-2.60701600732355,1.92226161218612,415,1.30309746113915,0.159342509089688,415,0.418537286956068,0.330959245448254,415,-0.855684423673112,0.598266314100133,415,-1.63868785841353,0.382991329531624
"416",477,442.109,1,1,1,2,3,2,3,5,2,4,0,5,30,NA,2,11,9,11,9,9,11,11,3,3,1,0,1,5,2500,10,477,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0120725812342692,3,1,1,0.0625,112.4498548805,416,-0.0567821116795259,0.0944048206888583,416,1.30907616897903,0.15842068172129,416,0.425498276458963,0.376161973237381,416,-0.565048255818296,0.66816188755434,416,-1.81862711417065,0.425017286540744
"417",488,382.747,0,1,3,2,1,3,-4,4,1,0,400,5,30,1,NA,11,8,8,5,7,8,9,4,1,1,0,0,4,5000,10,488,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00601807232556302,1,3,3,0.5625,96.9778298459811,417,-0.0615392395885557,0.107292136802254,417,1.30820059068953,0.160419956803166,417,0.405520014780994,0.379727165851915,417,-0.544568702154814,0.627848661296876,417,-1.8161731441395,0.419643175532173
"418",456,566.431,1,5,1,2,2,2,2,2,2,4,200,6,40,1,NA,9,7,9,8,9,8,7,3,3,0,0,1,4,750,10,456,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.054808236494995,2,1,1,0.0625,95.7700233514939,418,-0.0583283730012385,0.102816148088354,418,1.31001355355595,0.159040066458446,418,0.428505721207707,0.372354061847703,418,-0.573988248146403,0.689641152273184,418,-1.85041884663815,0.433379752835587
"419",470,513.465,1,4,1,2,2,3,-2,-1,1,0,800,3,10,1,NA,4,2,2,1,6,6,6,3,3,1,0,1,4,2500,8,470,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00400802139753882,2,3,3,0.5625,105.911608737673,419,-0.43471851911719,0.533908166398365,419,1.31307063712999,0.167356631619361,419,0.43356759843861,0.371352821783801,419,-0.40852178292936,0.685210001175709,419,-1.749786601067,0.428055610585935
"420",471,526.663,1,2,1,4,4,2,4,4,2,4,600,8,60,1,NA,9,9,11,11,11,11,11,3,3,1,0,1,5,3500,10,471,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.017291497110061,4,1,1,0.0625,120.334474829259,420,-0.0544715272770874,0.0933804840316061,420,1.30769583816468,0.167651471688044,420,0.418824496535448,0.36773681297016,420,-0.535563918435416,0.710267936763942,420,-1.81805184623122,0.40537188263971
"421",484,445.468,0,4,1,3,4,1,4,3,2,4,100,5,30,1,NA,6,6,10,10,11,11,11,3,3,1,0,0,3,3500,10,484,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00860837453660016,4,0,0,0,121.95630482241,421,-0.0603718381736203,0.100151183837668,421,1.31295541085266,0.162488082979096,421,0.39187779136019,0.363602645559761,421,-0.549751966914787,0.639971714428292,421,-1.81073262283412,0.424009027521101
"422",468,556.489,0,3,1,2,0,3,2,2,1,0,300,7,50,1,NA,10,7,9,7,9,10,10,3,3,0,0,1,3,3500,10,468,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0143887374520996,0,3,3,0.5625,87.1768909767244,422,-0.165698599336914,0.267581031073886,422,1.30926654470182,0.157872358929052,422,0.415137906502207,0.375429415250417,422,-0.524943074952136,0.630343288821984,422,-1.81906005319843,0.427891430726111
"423",487,463.258,1,2,2,0,0,4,2,3,1,0,300,6,40,2,NA,6,1,6,6,6,6,6,3,3,0,0,0,3,750,7,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.054808236494995,0,5,5,1.5625,81.3112129935744,423,-98.6585808654732,335.9669069511,423,1.28265131458135,0.147746746802927,423,0.512506307363028,0.339187261026421,423,-0.344700541765235,0.585541374620149,423,-1.77079254859484,0.350591994961393
"424",490,432.208,0,5,1,3,4,1,4,3,2,4,0,3,10,NA,1,10,8,10,8,10,10,11,4,3,0,1,1,5,3500,7,490,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00286123228103223,4,0,0,0,123.089505717584,424,-0.139203353760122,0.221150692851699,424,1.30739101181015,0.163836787659311,424,0.39155104811682,0.370299285893895,424,-0.53964379035473,0.626710427199781,424,-1.84285009224194,0.420771676705247
"425",494,179.686,0,1,1,5,4,3,2,5,2,4,0,10,80,NA,1,11,9,11,11,9,10,11,3,3,0,1,0,4,250,10,494,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.385662480811985,4,3,3,0.5625,56.4784147850382,425,-0.0597237206412572,0.100073916590589,425,1.30418827645197,0.161739479006768,425,0.420460428712226,0.362489313163679,425,-0.560414397359872,0.642892581104872,425,-1.81543867965492,0.404220866116675
"426",459,674.683,1,1,3,0,1,2,2,3,1,0,0,1,1,NA,1,11,3,8,3,9,10,10,3,3,0,0,0,5,2500,9,459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000400080021339691,1,1,1,0.0625,97.3713640097668,426,-37.8531751289651,84.9786393717217,426,1.32954545508793,0.169088757823618,426,0.499109547973561,0.34549496283216,426,-0.311726974782627,0.625321022349091,426,-1.6303027393605,0.346710070235176
"427",464,654.04,1,5,1,5,3,2,3,4,2,4,400,9,70,1,NA,10,3,10,8,9,10,11,3,3,1,0,0,3,1250,10,464,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0576291128366364,3,1,1,0.0625,103.75741913631,427,-0.05416854726476,0.0919181395057259,427,1.30542767225757,0.164931576028219,427,0.440763463923346,0.369623183443578,427,-0.536621574930935,0.644953468574871,427,-1.82305035289439,0.433712697374693
"428",465,721.934,1,2,1,4,4,2,4,4,2,4,0,2,5,NA,1,11,10,11,10,11,11,11,5,5,0,0,1,5,3500,10,465,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00142959280959443,4,1,1,0.0625,123.458253264828,428,-0.0562976172527328,0.100391735265539,428,1.3208581268087,0.156735911874436,428,0.40341116838836,0.373268004460577,428,-0.527401909525203,0.639313395394663,428,-1.80329304397943,0.403124843004567
"429",460,764.452,1,1,1,5,3,2,3,3,2,4,0,3,10,NA,1,10,11,11,11,6,11,11,4,3,1,1,0,4,1250,10,460,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00803217169726427,3,1,1,0.0625,113.230208727811,429,-0.0836307013056325,0.143361365099318,429,1.30664016509799,0.162624375523844,429,0.428864949865679,0.362180219955484,429,-0.606157542988316,0.65049330463022,429,-1.83345211925631,0.419775857265974
"430",492,448.817,0,1,1,-2,-2,4,0,0,2,4,0,6,40,NA,1,11,2,6,6,6,6,6,3,3,0,1,1,5,750,10,492,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.054808236494995,-2,5,5,1.5625,66.1526047437405,430,-0.809943793805886,0.820417998253286,430,1.31925926991756,0.163243880455045,430,0.384220647585787,0.38200426523329,430,-0.599562433844609,0.620880953378111,430,-1.75901224063833,0.386954732418462
"431",496,286.928,0,4,1,3,4,2,3,3,1,0,800,3,10,1,NA,10,8,9,8,10,10,10,3,3,0,0,1,5,2250,8,496,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00445435034938031,4,1,1,0.0625,122.861122205384,431,-3.26732517344043,3.32413898897975,431,1.35452973628095,0.193182431188687,431,0.315181835980694,0.32525352577481,431,-0.892814457398286,0.510123176053562,431,-2.0474072654731,0.371093706758132
"432",480,738.187,0,2,1,4,3,2,3,1,1,0,500,4,20,1,NA,9,7,10,10,10,2,11,4,3,1,0,1,2,2750,10,480,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00729930248161161,3,1,1,0.0625,113.371908255989,432,-0.391789413471535,0.572982659734324,432,1.29003218197567,0.168121249879836,432,0.410425547675433,0.376173748785986,432,-0.737062200963457,0.652047524925356,432,-1.7505904216762,0.435541879642975
"433",491,591.192,0,6,1,1,-1,2,1,0,2,4,600,1,1,1,NA,11,8,9,7,7,8,9,4,3,0,0,1,3,2500,10,491,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000400080021339691,-1,1,1,0.0625,81.0052834100087,433,-0.0588697999421502,0.102078036003862,433,1.31171815929056,0.162113708425387,433,0.416139409776344,0.377270317517857,433,-0.583102534466724,0.655275236798355,433,-1.82623604972094,0.417672834759154
"434",482,930.423,1,1,1,2,3,3,1,5,1,0,600,9,70,2,NA,11,3,11,5,11,11,11,3,3,1,0,0,4,2500,10,482,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.028399474521698,3,3,3,0.5625,109.97975716942,434,-0.600293835465054,0.656448068455836,434,1.31040297123317,0.1741075608849,434,0.396811336338835,0.390598919273994,434,-0.38807636169924,0.636070185751498,434,-1.88344207458113,0.403551143818232
"435",485,922.785,0,1,1,2,3,2,2,4,2,4,600,8,60,1,NA,10,9,7,6,8,10,11,4,3,1,1,1,4,2750,10,485,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0220597180647322,3,1,1,0.0625,110.527287167008,435,-1.80111977122554,1.16282562888398,435,1.30744000986838,0.163259194784994,435,0.44940715886886,0.35827979796834,435,-0.273285404091879,0.578156645104612,435,-1.84466173446112,0.406657605446721
"436",497,464.481,1,1,1,2,3,2,1,1,1,0,300,7,50,2,NA,10,10,8,7,9,10,10,3,3,1,0,1,5,1250,10,497,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0408219945202552,3,1,1,0.0625,106.94074160514,436,-0.18225309582455,0.302135324936371,436,1.31372746670017,0.167523739599197,436,0.431335734851115,0.38108043148724,436,-0.615361116979964,0.63911725146601,436,-1.79255590503568,0.411257922268379
"437",493,900.339,0,3,1,3,0,2,0,4,2,4,200,9,70,1,NA,8,8,10,9,9,10,11,4,4,1,1,1,4,4500,10,493,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0156778127192298,0,1,1,0.0625,86.329738310664,437,-0.180766289602257,0.283723382367504,437,1.30137308567845,0.161533047534424,437,0.405474079183577,0.360792468431117,437,-0.526063324964458,0.624639762411769,437,-1.83795938091112,0.408204590489168
"438",495,795.426,1,2,3,3,2,2,2,2,1,0,500,9,70,1,NA,10,8,8,7,8,8,8,4,4,0,1,0,5,4500,10,495,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0156778127192298,2,1,1,0.0625,103.048022254209,438,-0.150590085275082,0.247887571003965,438,1.3013846424797,0.166017184785444,438,0.427284966731937,0.37795850087436,438,-0.477810759532974,0.648573070134704,438,-1.80139471529219,0.417203637608892
"439",508,285.713,1,1,1,1,2,2,1,1,1,0,0,10,80,NA,2,6,6,6,6,6,6,6,3,3,1,0,1,4,3500,8,508,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0231224174208543,2,1,1,0.0625,101.650298260475,439,-0.173983798874585,0.272249585094967,439,1.30945394300898,0.16100387908191,439,0.407724193645952,0.373295299722606,439,-0.487962898569001,0.645388706880383,439,-1.77272844744095,0.413685366156536
"440",505,340.474,1,3,1,5,5,2,5,5,2,4,200,4,20,1,NA,11,8,11,8,11,11,11,3,3,0,1,1,5,2750,10,505,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,5,1,1,0.0625,131.384104496574,440,-0.0582840303076051,0.0986990997801726,440,1.30532666155605,0.166210258192612,440,0.439072096956637,0.364755935201989,440,-0.561424797358463,0.658030372546364,440,-1.81395587299122,0.419626089752012
"441",498,536.957,1,1,1,2,3,2,2,1,1,0,400,10,80,2,NA,10,8,9,8,10,11,11,5,3,1,1,1,5,4500,10,498,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0179377006866673,3,1,1,0.0625,111.319690213338,441,-0.164497467175358,0.274967553664592,441,1.30153750637322,0.156763340001586,441,0.421632848920239,0.367738829815043,441,-0.486738625761355,0.64262318943688,441,-1.77616622881393,0.417029252406128
"442",504,454.602,1,4,1,5,5,1,5,5,1,0,200,5,30,1,NA,11,11,11,11,11,11,11,3,3,0,1,0,5,750,10,504,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0408219945202552,5,0,0,0,124.622837761204,442,-0.063447963018072,0.112662100960517,442,1.3079716291753,0.15847760246524,442,0.43010796696544,0.38388213880038,442,-0.60008883794323,0.662909248038688,442,-1.81242802806234,0.403955697345809
"443",502,496.622,1,2,1,4,4,2,4,5,1,0,600,5,30,1,NA,11,9,10,8,10,11,11,3,3,0,0,0,5,3500,9,502,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00860837453660016,4,1,1,0.0625,122.042156976538,443,-0.0640783958559205,0.117624011887506,443,1.30478779550578,0.163706576702772,443,0.416653662337398,0.384063543750635,443,-0.621685801449474,0.677265574250421,443,-1.80891434872651,0.431861815663923
"444",506,464.112,1,2,1,3,4,2,4,3,2,4,500,4,20,1,NA,10,9,10,9,10,9,10,4,4,1,0,1,3,2750,3,506,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,4,1,1,0.0625,122.300101982318,444,-0.174696864630786,0.27054821231133,444,1.30346486662801,0.167081625715199,444,0.409728508385211,0.372180071979946,444,-0.54905077160743,0.638845535759973,444,-1.84243136621525,0.414401099687321
"445",507,477.462,1,2,1,5,5,3,5,5,1,0,300,1,1,1,NA,11,9,11,10,11,11,11,3,3,1,1,0,5,4500,10,507,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000222246917238848,5,3,3,0.5625,133.502460602766,445,-0.0644528146709118,0.124415032874331,445,1.3122466245603,0.159480400227103,445,0.433092855437563,0.382803699134272,445,-0.623196557315283,0.661358664156449,445,-1.82061948818337,0.426695640236997
"446",509,457.25,1,4,1,3,2,2,3,3,1,0,200,6,40,1,NA,10,9,9,9,10,10,10,3,3,1,0,1,5,1750,9,509,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0231224174208543,2,1,1,0.0625,101.650298260475,446,-0.064544931042102,0.113886735721626,446,1.30814166186725,0.155941423206615,446,0.399502238992748,0.36511542658908,446,-0.537801361252314,0.632772807417179,446,-1.76882974663571,0.418231551735121
"447",503,569.378,1,4,1,3,2,2,2,2,2,4,300,7,50,1,NA,8,8,10,10,11,11,11,3,3,1,1,1,3,4500,10,503,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0111733005981252,2,1,1,0.0625,103.896595772671,447,-0.126171975833502,0.217535397960333,447,1.30804099969385,0.159301533401891,447,0.402503134213504,0.381536316460513,447,-0.489540701393798,0.692749459973921,447,-1.86928440247826,0.422620215845577
