"","X","Task","Choice","RID","DURATION","Gender","AgeBracket","Postcode","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","block","design_offset","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","CV","av_A","av_B","av_C","ID","Respondent","Performance_A","Emission_A","Price_A","Performance_B","Emission_B","Price_B","Performance_C","Emission_C","Price_C"
"3961","X1023",1,3,1084,326.703,0,2,"NW15DE",1,3,3,2,3,5,300,4,20,1,NA,2,4,8,5,7,4,8,8,8,3,3,1,0,1,5,5000,10,1084,1,1,1,1,3961,991,0,0,0,50,10,1,5,40,5
"3962","X1023.1",2,2,1084,326.703,0,2,"NW15DE",1,3,3,2,3,5,300,4,20,1,NA,2,4,8,5,7,4,8,8,8,3,3,1,0,1,5,5000,10,1084,1,1,1,1,3962,991,0,0,0,5,90,2.5,10,10,0.5
"3963","X1023.2",3,3,1084,326.703,0,2,"NW15DE",1,3,3,2,3,5,300,4,20,1,NA,2,4,8,5,7,4,8,8,8,3,3,1,0,1,5,5000,10,1084,1,1,1,1,3963,991,0,0,0,50,90,2.5,5,40,1
"3964","X1023.3",4,3,1084,326.703,0,2,"NW15DE",1,3,3,2,3,5,300,4,20,1,NA,2,4,8,5,7,4,8,8,8,3,3,1,0,1,5,5000,10,1084,1,1,1,1,3964,991,0,0,0,50,40,2.5,10,90,5
"3965","X1024",1,1,1068,424.718,0,1,"NG18 2AT",1,2,2,2,-1,5,400,2,5,1,NA,1,0,11,11,8,8,9,10,11,3,3,1,0,1,5,3500,10,1068,1,1,1,1,3965,992,0,0,0,5,10,1,10,90,2.5
"3966","X1024.1",2,1,1068,424.718,0,1,"NG18 2AT",1,2,2,2,-1,5,400,2,5,1,NA,1,0,11,11,8,8,9,10,11,3,3,1,0,1,5,3500,10,1068,1,1,1,1,3966,992,0,0,0,10,40,5,50,10,0.5
"3967","X1024.2",3,3,1068,424.718,0,1,"NG18 2AT",1,2,2,2,-1,5,400,2,5,1,NA,1,0,11,11,8,8,9,10,11,3,3,1,0,1,5,3500,10,1068,1,1,1,1,3967,992,0,0,0,50,40,1,5,10,0.5
"3968","X1024.3",4,2,1068,424.718,0,1,"NG18 2AT",1,2,2,2,-1,5,400,2,5,1,NA,1,0,11,11,8,8,9,10,11,3,3,1,0,1,5,3500,10,1068,1,1,1,1,3968,992,0,0,0,10,10,0.5,50,40,1
"3969","X1025",1,3,1102,252.215,0,1,"SA48 7HY",1,5,5,1,5,5,200,1,1,1,NA,1,0,11,1,11,1,11,11,11,1,1,0,0,1,4,2750,10,1102,1,1,1,1,3969,993,0,0,0,5,10,1,10,90,2.5
"3970","X1025.1",2,1,1102,252.215,0,1,"SA48 7HY",1,5,5,1,5,5,200,1,1,1,NA,1,0,11,1,11,1,11,11,11,1,1,0,0,1,4,2750,10,1102,1,1,1,1,3970,993,0,0,0,10,40,5,50,10,0.5
"3971","X1025.2",3,3,1102,252.215,0,1,"SA48 7HY",1,5,5,1,5,5,200,1,1,1,NA,1,0,11,1,11,1,11,11,11,1,1,0,0,1,4,2750,10,1102,1,1,1,1,3971,993,0,0,0,50,40,1,5,10,0.5
"3972","X1025.3",4,2,1102,252.215,0,1,"SA48 7HY",1,5,5,1,5,5,200,1,1,1,NA,1,0,11,1,11,1,11,11,11,1,1,0,0,1,4,2750,10,1102,1,1,1,1,3972,993,0,0,0,10,10,0.5,50,40,1
"3973","X1026",1,3,1035,636.085,0,1,"CH42 8QA",1,5,1,3,2,5,1000,10,80,1,NA,2,4,11,9,11,8,8,8,10,4,3,0,0,1,5,4500,10,1035,1,1,1,1,3973,994,0,0,0,50,10,1,5,40,5
"3974","X1026.1",2,2,1035,636.085,0,1,"CH42 8QA",1,5,1,3,2,5,1000,10,80,1,NA,2,4,11,9,11,8,8,8,10,4,3,0,0,1,5,4500,10,1035,1,1,1,1,3974,994,0,0,0,5,90,2.5,10,10,0.5
"3975","X1026.2",3,3,1035,636.085,0,1,"CH42 8QA",1,5,1,3,2,5,1000,10,80,1,NA,2,4,11,9,11,8,8,8,10,4,3,0,0,1,5,4500,10,1035,1,1,1,1,3975,994,0,0,0,50,90,2.5,5,40,1
"3976","X1026.3",4,3,1035,636.085,0,1,"CH42 8QA",1,5,1,3,2,5,1000,10,80,1,NA,2,4,11,9,11,8,8,8,10,4,3,0,0,1,5,4500,10,1035,1,1,1,1,3976,994,0,0,0,50,40,2.5,10,90,5
"3977","X1027",1,3,1070,450.533,0,5,"HP14 4LY",1,4,2,3,1,1,200,8,60,1,NA,2,4,10,7,10,8,8,9,10,5,3,1,1,0,5,4500,10,1070,1,1,1,1,3977,995,0,0,0,50,10,1,5,40,5
"3978","X1027.1",2,2,1070,450.533,0,5,"HP14 4LY",1,4,2,3,1,1,200,8,60,1,NA,2,4,10,7,10,8,8,9,10,5,3,1,1,0,5,4500,10,1070,1,1,1,1,3978,995,0,0,0,5,90,2.5,10,10,0.5
"3979","X1027.2",3,3,1070,450.533,0,5,"HP14 4LY",1,4,2,3,1,1,200,8,60,1,NA,2,4,10,7,10,8,8,9,10,5,3,1,1,0,5,4500,10,1070,1,1,1,1,3979,995,0,0,0,50,90,2.5,5,40,1
"3980","X1027.3",4,3,1070,450.533,0,5,"HP14 4LY",1,4,2,3,1,1,200,8,60,1,NA,2,4,10,7,10,8,8,9,10,5,3,1,1,0,5,4500,10,1070,1,1,1,1,3980,995,0,0,0,50,40,2.5,10,90,5
"3981","X1028",1,3,1075,440.623,0,1,"CF343AP",1,2,3,2,-4,4,600,5,30,1,NA,1,0,10,8,8,8,9,10,10,3,3,1,1,1,5,3500,10,1075,1,1,1,1,3981,996,0,0,0,5,10,1,10,90,2.5
"3982","X1028.1",2,3,1075,440.623,0,1,"CF343AP",1,2,3,2,-4,4,600,5,30,1,NA,1,0,10,8,8,8,9,10,10,3,3,1,1,1,5,3500,10,1075,1,1,1,1,3982,996,0,0,0,10,40,5,50,10,0.5
"3983","X1028.2",3,2,1075,440.623,0,1,"CF343AP",1,2,3,2,-4,4,600,5,30,1,NA,1,0,10,8,8,8,9,10,10,3,3,1,1,1,5,3500,10,1075,1,1,1,1,3983,996,0,0,0,50,40,1,5,10,0.5
"3984","X1028.3",4,2,1075,440.623,0,1,"CF343AP",1,2,3,2,-4,4,600,5,30,1,NA,1,0,10,8,8,8,9,10,10,3,3,1,1,1,5,3500,10,1075,1,1,1,1,3984,996,0,0,0,10,10,0.5,50,40,1
"3985","X1029",1,2,1115,237.868,0,1,"LE12",1,3,5,2,4,4,0,2,5,NA,1,1,0,8,8,8,7,7,8,10,5,3,0,0,1,4,2250,9,1115,1,1,1,1,3985,997,0,0,0,5,10,1,10,90,2.5
"3986","X1029.1",2,1,1115,237.868,0,1,"LE12",1,3,5,2,4,4,0,2,5,NA,1,1,0,8,8,8,7,7,8,10,5,3,0,0,1,4,2250,9,1115,1,1,1,1,3986,997,0,0,0,10,40,5,50,10,0.5
"3987","X1029.2",3,2,1115,237.868,0,1,"LE12",1,3,5,2,4,4,0,2,5,NA,1,1,0,8,8,8,7,7,8,10,5,3,0,0,1,4,2250,9,1115,1,1,1,1,3987,997,0,0,0,50,40,1,5,10,0.5
"3988","X1029.3",4,2,1115,237.868,0,1,"LE12",1,3,5,2,4,4,0,2,5,NA,1,1,0,8,8,8,7,7,8,10,5,3,0,0,1,4,2250,9,1115,1,1,1,1,3988,997,0,0,0,10,10,0.5,50,40,1
"3989","X1030",1,3,1042,636.572,0,3,"EN5 4LN",1,2,2,2,2,2,500,3,10,1,NA,1,0,10,9,11,10,11,9,9,5,4,1,1,1,5,5000,8,1042,1,1,1,1,3989,998,0,0,0,5,10,1,10,90,2.5
"3990","X1030.1",2,2,1042,636.572,0,3,"EN5 4LN",1,2,2,2,2,2,500,3,10,1,NA,1,0,10,9,11,10,11,9,9,5,4,1,1,1,5,5000,8,1042,1,1,1,1,3990,998,0,0,0,10,40,5,50,10,0.5
"3991","X1030.2",3,2,1042,636.572,0,3,"EN5 4LN",1,2,2,2,2,2,500,3,10,1,NA,1,0,10,9,11,10,11,9,9,5,4,1,1,1,5,5000,8,1042,1,1,1,1,3991,998,0,0,0,50,40,1,5,10,0.5
"3992","X1030.3",4,3,1042,636.572,0,3,"EN5 4LN",1,2,2,2,2,2,500,3,10,1,NA,1,0,10,9,11,10,11,9,9,5,4,1,1,1,5,5000,8,1042,1,1,1,1,3992,998,0,0,0,10,10,0.5,50,40,1
"3993","X1031",1,3,1097,319.288,0,1,"PE33 9AW",1,2,3,2,0,3,600,8,60,1,NA,2,4,11,11,10,8,9,10,10,3,3,1,0,0,4,750,10,1097,1,1,1,1,3993,999,0,0,0,50,10,1,5,40,5
"3994","X1031.1",2,2,1097,319.288,0,1,"PE33 9AW",1,2,3,2,0,3,600,8,60,1,NA,2,4,11,11,10,8,9,10,10,3,3,1,0,0,4,750,10,1097,1,1,1,1,3994,999,0,0,0,5,90,2.5,10,10,0.5
"3995","X1031.2",3,3,1097,319.288,0,1,"PE33 9AW",1,2,3,2,0,3,600,8,60,1,NA,2,4,11,11,10,8,9,10,10,3,3,1,0,0,4,750,10,1097,1,1,1,1,3995,999,0,0,0,50,90,2.5,5,40,1
"3996","X1031.3",4,3,1097,319.288,0,1,"PE33 9AW",1,2,3,2,0,3,600,8,60,1,NA,2,4,11,11,10,8,9,10,10,3,3,1,0,0,4,750,10,1097,1,1,1,1,3996,999,0,0,0,50,40,2.5,10,90,5
"3997","X1032",1,3,1034,694.568,0,3,"PR2 1PQ",1,3,3,2,3,5,500,7,50,1,NA,2,4,9,8,9,9,11,11,10,3,3,1,0,1,4,3500,9,1034,1,1,1,1,3997,1000,0,0,0,50,10,1,5,40,5
"3998","X1032.1",2,2,1034,694.568,0,3,"PR2 1PQ",1,3,3,2,3,5,500,7,50,1,NA,2,4,9,8,9,9,11,11,10,3,3,1,0,1,4,3500,9,1034,1,1,1,1,3998,1000,0,0,0,5,90,2.5,10,10,0.5
"3999","X1032.2",3,3,1034,694.568,0,3,"PR2 1PQ",1,3,3,2,3,5,500,7,50,1,NA,2,4,9,8,9,9,11,11,10,3,3,1,0,1,4,3500,9,1034,1,1,1,1,3999,1000,0,0,0,50,90,2.5,5,40,1
"4000","X1032.3",4,3,1034,694.568,0,3,"PR2 1PQ",1,3,3,2,3,5,500,7,50,1,NA,2,4,9,8,9,9,11,11,10,3,3,1,0,1,4,3500,9,1034,1,1,1,1,4000,1000,0,0,0,50,40,2.5,10,90,5
"4001","X1033",1,3,1060,533.191,0,3,"HA4 8SS",3,2,2,2,2,2,400,6,40,1,NA,2,4,10,10,9,9,10,10,10,3,3,1,0,0,5,5000,10,1060,1,1,1,1,4001,1001,0,0,0,50,10,1,5,40,5
"4002","X1033.1",2,2,1060,533.191,0,3,"HA4 8SS",3,2,2,2,2,2,400,6,40,1,NA,2,4,10,10,9,9,10,10,10,3,3,1,0,0,5,5000,10,1060,1,1,1,1,4002,1001,0,0,0,5,90,2.5,10,10,0.5
"4003","X1033.2",3,3,1060,533.191,0,3,"HA4 8SS",3,2,2,2,2,2,400,6,40,1,NA,2,4,10,10,9,9,10,10,10,3,3,1,0,0,5,5000,10,1060,1,1,1,1,4003,1001,0,0,0,50,90,2.5,5,40,1
"4004","X1033.3",4,3,1060,533.191,0,3,"HA4 8SS",3,2,2,2,2,2,400,6,40,1,NA,2,4,10,10,9,9,10,10,10,3,3,1,0,0,5,5000,10,1060,1,1,1,1,4004,1001,0,0,0,50,40,2.5,10,90,5
"4005","X1034",1,2,905,1334.003,0,2,"BS7",2,2,3,2,1,2,300,3,10,1,NA,1,0,8,3,5,5,7,7,8,3,4,0,0,1,5,2250,5,905,1,1,1,1,4005,1002,0,0,0,5,10,1,10,90,2.5
"4006","X1034.1",2,2,905,1334.003,0,2,"BS7",2,2,3,2,1,2,300,3,10,1,NA,1,0,8,3,5,5,7,7,8,3,4,0,0,1,5,2250,5,905,1,1,1,1,4006,1002,0,0,0,10,40,5,50,10,0.5
"4007","X1034.2",3,2,905,1334.003,0,2,"BS7",2,2,3,2,1,2,300,3,10,1,NA,1,0,8,3,5,5,7,7,8,3,4,0,0,1,5,2250,5,905,1,1,1,1,4007,1002,0,0,0,50,40,1,5,10,0.5
"4008","X1034.3",4,3,905,1334.003,0,2,"BS7",2,2,3,2,1,2,300,3,10,1,NA,1,0,8,3,5,5,7,7,8,3,4,0,0,1,5,2250,5,905,1,1,1,1,4008,1002,0,0,0,10,10,0.5,50,40,1
"4009","X1035",1,3,1089,386.602,0,2,"po31 7nd",1,5,5,1,5,5,200,7,50,1,NA,1,0,11,7,11,9,9,10,11,3,3,1,0,1,5,1750,9,1089,1,1,1,1,4009,1003,0,0,0,5,10,1,10,90,2.5
"4010","X1035.1",2,2,1089,386.602,0,2,"po31 7nd",1,5,5,1,5,5,200,7,50,1,NA,1,0,11,7,11,9,9,10,11,3,3,1,0,1,5,1750,9,1089,1,1,1,1,4010,1003,0,0,0,10,40,5,50,10,0.5
"4011","X1035.2",3,3,1089,386.602,0,2,"po31 7nd",1,5,5,1,5,5,200,7,50,1,NA,1,0,11,7,11,9,9,10,11,3,3,1,0,1,5,1750,9,1089,1,1,1,1,4011,1003,0,0,0,50,40,1,5,10,0.5
"4012","X1035.3",4,3,1089,386.602,0,2,"po31 7nd",1,5,5,1,5,5,200,7,50,1,NA,1,0,11,7,11,9,9,10,11,3,3,1,0,1,5,1750,9,1089,1,1,1,1,4012,1003,0,0,0,10,10,0.5,50,40,1
"4013","X1036",1,3,1055,569.922,0,4,"NN15 6GL",3,3,5,2,4,5,800,9,70,1,NA,2,4,11,11,11,11,11,11,11,5,5,1,1,1,5,4500,10,1055,1,1,1,1,4013,1004,0,0,0,50,10,1,5,40,5
"4014","X1036.1",2,2,1055,569.922,0,4,"NN15 6GL",3,3,5,2,4,5,800,9,70,1,NA,2,4,11,11,11,11,11,11,11,5,5,1,1,1,5,4500,10,1055,1,1,1,1,4014,1004,0,0,0,5,90,2.5,10,10,0.5
"4015","X1036.2",3,2,1055,569.922,0,4,"NN15 6GL",3,3,5,2,4,5,800,9,70,1,NA,2,4,11,11,11,11,11,11,11,5,5,1,1,1,5,4500,10,1055,1,1,1,1,4015,1004,0,0,0,50,90,2.5,5,40,1
"4016","X1036.3",4,3,1055,569.922,0,4,"NN15 6GL",3,3,5,2,4,5,800,9,70,1,NA,2,4,11,11,11,11,11,11,11,5,5,1,1,1,5,4500,10,1055,1,1,1,1,4016,1004,0,0,0,50,40,2.5,10,90,5
"4017","X1037",1,2,1110,301.86,0,2,"SE16",1,3,2,2,3,3,300,5,30,2,NA,2,4,9,6,8,7,7,6,6,3,3,0,0,1,5,2750,10,1110,0,1,1,1,4017,1005,0,0,0,50,10,1,5,40,5
"4018","X1037.1",2,3,1110,301.86,0,2,"SE16",1,3,2,2,3,3,300,5,30,2,NA,2,4,9,6,8,7,7,6,6,3,3,0,0,1,5,2750,10,1110,0,1,1,1,4018,1005,0,0,0,5,90,2.5,10,10,0.5
"4019","X1037.2",3,2,1110,301.86,0,2,"SE16",1,3,2,2,3,3,300,5,30,2,NA,2,4,9,6,8,7,7,6,6,3,3,0,0,1,5,2750,10,1110,0,1,1,1,4019,1005,0,0,0,50,90,2.5,5,40,1
"4020","X1037.3",4,2,1110,301.86,0,2,"SE16",1,3,2,2,3,3,300,5,30,2,NA,2,4,9,6,8,7,7,6,6,3,3,0,0,1,5,2750,10,1110,0,1,1,1,4020,1005,0,0,0,50,40,2.5,10,90,5
"4021","X1038",1,2,1051,611.265,0,3,"LU4 0JA",1,1,1,1,1,1,700,1,1,2,NA,2,4,7,7,7,5,7,7,7,3,1,1,0,1,2,1750,10,1051,0,1,1,1,4021,1006,0,0,0,50,10,1,5,40,5
"4022","X1038.1",2,3,1051,611.265,0,3,"LU4 0JA",1,1,1,1,1,1,700,1,1,2,NA,2,4,7,7,7,5,7,7,7,3,1,1,0,1,2,1750,10,1051,0,1,1,1,4022,1006,0,0,0,5,90,2.5,10,10,0.5
"4023","X1038.2",3,3,1051,611.265,0,3,"LU4 0JA",1,1,1,1,1,1,700,1,1,2,NA,2,4,7,7,7,5,7,7,7,3,1,1,0,1,2,1750,10,1051,0,1,1,1,4023,1006,0,0,0,50,90,2.5,5,40,1
"4024","X1038.3",4,1,1051,611.265,0,3,"LU4 0JA",1,1,1,1,1,1,700,1,1,2,NA,2,4,7,7,7,5,7,7,7,3,1,1,0,1,2,1750,10,1051,0,1,1,1,4024,1006,0,0,0,50,40,2.5,10,90,5
"4025","X1039",1,1,1072,516.826,0,4,"PO14 1LB",1,2,2,1,3,2,600,3,10,2,NA,1,0,9,7,8,7,9,10,10,3,3,0,0,0,1,3500,8,1072,0,1,1,1,4025,1007,0,0,0,5,10,1,10,90,2.5
"4026","X1039.1",2,1,1072,516.826,0,4,"PO14 1LB",1,2,2,1,3,2,600,3,10,2,NA,1,0,9,7,8,7,9,10,10,3,3,0,0,0,1,3500,8,1072,0,1,1,1,4026,1007,0,0,0,10,40,5,50,10,0.5
"4027","X1039.2",3,1,1072,516.826,0,4,"PO14 1LB",1,2,2,1,3,2,600,3,10,2,NA,1,0,9,7,8,7,9,10,10,3,3,0,0,0,1,3500,8,1072,0,1,1,1,4027,1007,0,0,0,50,40,1,5,10,0.5
"4028","X1039.3",4,1,1072,516.826,0,4,"PO14 1LB",1,2,2,1,3,2,600,3,10,2,NA,1,0,9,7,8,7,9,10,10,3,3,0,0,0,1,3500,8,1072,0,1,1,1,4028,1007,0,0,0,10,10,0.5,50,40,1
"4029","X1040",1,3,1099,367.723,0,3,"BN17 7EG",1,3,2,3,3,4,200,6,40,1,NA,2,4,10,7,10,7,9,10,11,3,3,1,1,0,3,2250,9,1099,1,1,1,1,4029,1008,0,0,0,50,10,1,5,40,5
"4030","X1040.1",2,2,1099,367.723,0,3,"BN17 7EG",1,3,2,3,3,4,200,6,40,1,NA,2,4,10,7,10,7,9,10,11,3,3,1,1,0,3,2250,9,1099,1,1,1,1,4030,1008,0,0,0,5,90,2.5,10,10,0.5
"4031","X1040.2",3,2,1099,367.723,0,3,"BN17 7EG",1,3,2,3,3,4,200,6,40,1,NA,2,4,10,7,10,7,9,10,11,3,3,1,1,0,3,2250,9,1099,1,1,1,1,4031,1008,0,0,0,50,90,2.5,5,40,1
"4032","X1040.3",4,3,1099,367.723,0,3,"BN17 7EG",1,3,2,3,3,4,200,6,40,1,NA,2,4,10,7,10,7,9,10,11,3,3,1,1,0,3,2250,9,1099,1,1,1,1,4032,1008,0,0,0,50,40,2.5,10,90,5
"4033","X1041",1,1,1092,431.098,0,1,"HP5",1,1,2,2,1,1,300,10,80,1,NA,2,4,9,8,7,6,5,7,7,3,3,1,1,1,5,2500,10,1092,1,1,1,1,4033,1009,0,0,0,50,10,1,5,40,5
"4034","X1041.1",2,2,1092,431.098,0,1,"HP5",1,1,2,2,1,1,300,10,80,1,NA,2,4,9,8,7,6,5,7,7,3,3,1,1,1,5,2500,10,1092,1,1,1,1,4034,1009,0,0,0,5,90,2.5,10,10,0.5
"4035","X1041.2",3,3,1092,431.098,0,1,"HP5",1,1,2,2,1,1,300,10,80,1,NA,2,4,9,8,7,6,5,7,7,3,3,1,1,1,5,2500,10,1092,1,1,1,1,4035,1009,0,0,0,50,90,2.5,5,40,1
"4036","X1041.3",4,1,1092,431.098,0,1,"HP5",1,1,2,2,1,1,300,10,80,1,NA,2,4,9,8,7,6,5,7,7,3,3,1,1,1,5,2500,10,1092,1,1,1,1,4036,1009,0,0,0,50,40,2.5,10,90,5
"4037","X1042",1,2,1129,247.062,0,4,"PE7 2DY",1,5,3,2,4,4,200,8,60,2,NA,1,0,11,8,11,8,11,11,9,3,3,0,0,1,2,1750,10,1129,0,1,1,1,4037,1010,0,0,0,5,10,1,10,90,2.5
"4038","X1042.1",2,3,1129,247.062,0,4,"PE7 2DY",1,5,3,2,4,4,200,8,60,2,NA,1,0,11,8,11,8,11,11,9,3,3,0,0,1,2,1750,10,1129,0,1,1,1,4038,1010,0,0,0,10,40,5,50,10,0.5
"4039","X1042.2",3,2,1129,247.062,0,4,"PE7 2DY",1,5,3,2,4,4,200,8,60,2,NA,1,0,11,8,11,8,11,11,9,3,3,0,0,1,2,1750,10,1129,0,1,1,1,4039,1010,0,0,0,50,40,1,5,10,0.5
"4040","X1042.3",4,3,1129,247.062,0,4,"PE7 2DY",1,5,3,2,4,4,200,8,60,2,NA,1,0,11,8,11,8,11,11,9,3,3,0,0,1,2,1750,10,1129,0,1,1,1,4040,1010,0,0,0,10,10,0.5,50,40,1
"4041","X1043",1,2,1094,412.172,0,4,"DE72 3EH",1,3,3,2,1,4,300,8,60,2,NA,2,4,11,9,9,8,9,9,9,3,3,0,0,1,5,1250,10,1094,0,1,1,1,4041,1011,0,0,0,50,10,1,5,40,5
"4042","X1043.1",2,3,1094,412.172,0,4,"DE72 3EH",1,3,3,2,1,4,300,8,60,2,NA,2,4,11,9,9,8,9,9,9,3,3,0,0,1,5,1250,10,1094,0,1,1,1,4042,1011,0,0,0,5,90,2.5,10,10,0.5
"4043","X1043.2",3,3,1094,412.172,0,4,"DE72 3EH",1,3,3,2,1,4,300,8,60,2,NA,2,4,11,9,9,8,9,9,9,3,3,0,0,1,5,1250,10,1094,0,1,1,1,4043,1011,0,0,0,50,90,2.5,5,40,1
"4044","X1043.3",4,2,1094,412.172,0,4,"DE72 3EH",1,3,3,2,1,4,300,8,60,2,NA,2,4,11,9,9,8,9,9,9,3,3,0,0,1,5,1250,10,1094,0,1,1,1,4044,1011,0,0,0,50,40,2.5,10,90,5
"4045","X1044",1,1,1121,309.339,0,4,"YO16 4DZ",1,-1,1,3,2,2,400,6,40,2,NA,1,0,8,3,8,2,7,7,8,3,2,1,0,1,4,3500,8,1121,0,1,1,1,4045,1012,0,0,0,5,10,1,10,90,2.5
"4046","X1044.1",2,3,1121,309.339,0,4,"YO16 4DZ",1,-1,1,3,2,2,400,6,40,2,NA,1,0,8,3,8,2,7,7,8,3,2,1,0,1,4,3500,8,1121,0,1,1,1,4046,1012,0,0,0,10,40,5,50,10,0.5
"4047","X1044.2",3,3,1121,309.339,0,4,"YO16 4DZ",1,-1,1,3,2,2,400,6,40,2,NA,1,0,8,3,8,2,7,7,8,3,2,1,0,1,4,3500,8,1121,0,1,1,1,4047,1012,0,0,0,50,40,1,5,10,0.5
"4048","X1044.3",4,2,1121,309.339,0,4,"YO16 4DZ",1,-1,1,3,2,2,400,6,40,2,NA,1,0,8,3,8,2,7,7,8,3,2,1,0,1,4,3500,8,1121,0,1,1,1,4048,1012,0,0,0,10,10,0.5,50,40,1
"4049","X1045",1,3,1057,638.829,0,4,"l40 5sj",1,2,4,2,4,4,600,5,30,1,NA,1,0,11,9,9,8,10,10,10,4,3,1,0,0,3,3500,10,1057,1,1,1,1,4049,1013,0,0,0,5,10,1,10,90,2.5
"4050","X1045.1",2,3,1057,638.829,0,4,"l40 5sj",1,2,4,2,4,4,600,5,30,1,NA,1,0,11,9,9,8,10,10,10,4,3,1,0,0,3,3500,10,1057,1,1,1,1,4050,1013,0,0,0,10,40,5,50,10,0.5
"4051","X1045.2",3,3,1057,638.829,0,4,"l40 5sj",1,2,4,2,4,4,600,5,30,1,NA,1,0,11,9,9,8,10,10,10,4,3,1,0,0,3,3500,10,1057,1,1,1,1,4051,1013,0,0,0,50,40,1,5,10,0.5
"4052","X1045.3",4,3,1057,638.829,0,4,"l40 5sj",1,2,4,2,4,4,600,5,30,1,NA,1,0,11,9,9,8,10,10,10,4,3,1,0,0,3,3500,10,1057,1,1,1,1,4052,1013,0,0,0,10,10,0.5,50,40,1
"4053","X1046",1,2,1105,399.496,0,3,"LE4 0LY",1,4,4,1,3,3,400,4,20,1,NA,2,4,10,9,10,8,10,10,9,5,4,0,0,1,5,2750,10,1105,1,1,1,1,4053,1014,0,0,0,50,10,1,5,40,5
"4054","X1046.1",2,2,1105,399.496,0,3,"LE4 0LY",1,4,4,1,3,3,400,4,20,1,NA,2,4,10,9,10,8,10,10,9,5,4,0,0,1,5,2750,10,1105,1,1,1,1,4054,1014,0,0,0,5,90,2.5,10,10,0.5
"4055","X1046.2",3,2,1105,399.496,0,3,"LE4 0LY",1,4,4,1,3,3,400,4,20,1,NA,2,4,10,9,10,8,10,10,9,5,4,0,0,1,5,2750,10,1105,1,1,1,1,4055,1014,0,0,0,50,90,2.5,5,40,1
"4056","X1046.3",4,2,1105,399.496,0,3,"LE4 0LY",1,4,4,1,3,3,400,4,20,1,NA,2,4,10,9,10,8,10,10,9,5,4,0,0,1,5,2750,10,1105,1,1,1,1,4056,1014,0,0,0,50,40,2.5,10,90,5
"4057","X1047",1,3,1082,521.144,0,2,"CT4 7JL",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,9,11,9,11,11,11,3,3,1,1,1,5,2250,6,1082,1,1,1,1,4057,1015,0,0,0,50,10,1,5,40,5
"4058","X1047.1",2,2,1082,521.144,0,2,"CT4 7JL",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,9,11,9,11,11,11,3,3,1,1,1,5,2250,6,1082,1,1,1,1,4058,1015,0,0,0,5,90,2.5,10,10,0.5
"4059","X1047.2",3,2,1082,521.144,0,2,"CT4 7JL",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,9,11,9,11,11,11,3,3,1,1,1,5,2250,6,1082,1,1,1,1,4059,1015,0,0,0,50,90,2.5,5,40,1
"4060","X1047.3",4,2,1082,521.144,0,2,"CT4 7JL",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,9,11,9,11,11,11,3,3,1,1,1,5,2250,6,1082,1,1,1,1,4060,1015,0,0,0,50,40,2.5,10,90,5
"4061","X1048",1,3,1112,385.508,0,2,"ng7",1,2,3,2,1,4,0,4,20,NA,1,2,4,11,9,11,9,11,11,10,3,3,0,1,0,5,750,8,1112,1,1,1,1,4061,1016,0,0,0,50,10,1,5,40,5
"4062","X1048.1",2,2,1112,385.508,0,2,"ng7",1,2,3,2,1,4,0,4,20,NA,1,2,4,11,9,11,9,11,11,10,3,3,0,1,0,5,750,8,1112,1,1,1,1,4062,1016,0,0,0,5,90,2.5,10,10,0.5
"4063","X1048.2",3,3,1112,385.508,0,2,"ng7",1,2,3,2,1,4,0,4,20,NA,1,2,4,11,9,11,9,11,11,10,3,3,0,1,0,5,750,8,1112,1,1,1,1,4063,1016,0,0,0,50,90,2.5,5,40,1
"4064","X1048.3",4,2,1112,385.508,0,2,"ng7",1,2,3,2,1,4,0,4,20,NA,1,2,4,11,9,11,9,11,11,10,3,3,0,1,0,5,750,8,1112,1,1,1,1,4064,1016,0,0,0,50,40,2.5,10,90,5
"4065","X1049",1,3,1114,387.099,0,1,"N5 1NS",3,2,2,3,-5,5,700,7,50,1,NA,2,4,9,8,5,5,7,8,8,4,4,0,1,1,5,5000,10,1114,1,1,1,1,4065,1017,0,0,0,50,10,1,5,40,5
"4066","X1049.1",2,2,1114,387.099,0,1,"N5 1NS",3,2,2,3,-5,5,700,7,50,1,NA,2,4,9,8,5,5,7,8,8,4,4,0,1,1,5,5000,10,1114,1,1,1,1,4066,1017,0,0,0,5,90,2.5,10,10,0.5
